year, month, day, hour, minute, second, lon, lat, depth, mag
1976, 5, 4, 15, 0, 47.700, 167.6400, -44.7200, 12.00, 4.177
1976, 5, 4, 15, 15, 45.010, 167.7100, -44.7600, 12.00, 3.222
1976, 5, 4, 15, 18, 8.850, 167.5800, -44.7400, 12.00, 3.283
1976, 5, 4, 15, 19, 1.570, 167.4400, -44.6500, 12.00, 3.354
1976, 5, 4, 15, 20, 12.640, 167.5800, -44.7200, 12.00, 3.507
1976, 5, 4, 15, 26, 9.910, 167.6000, -44.6700, 12.00, 3.945
1976, 5, 4, 16, 6, 18.340, 167.5100, -44.6900, 12.00, 3.929
1976, 5, 4, 16, 23, 58.650, 167.6300, -44.6700, 12.00, 3.903
1976, 5, 4, 16, 33, 24.680, 167.5600, -44.7300, 12.00, 3.252
1976, 5, 4, 16, 35, 24.020, 167.7900, -44.7400, 12.00, 3.201
1976, 5, 4, 16, 58, 43.320, 167.6200, -44.7500, 12.00, 3.125
1976, 5, 4, 17, 2, 32.490, 167.7100, -44.7300, 12.00, 3.184
1976, 5, 4, 17, 53, 30.680, 167.5700, -44.6600, 12.00, 3.168
1976, 5, 4, 18, 21, 29.370, 167.5400, -44.6800, 12.00, 4.017
1976, 5, 4, 18, 46, 36.940, 167.6800, -44.7200, 12.00, 3.575
1976, 5, 4, 19, 33, 52.630, 167.5600, -44.7600, 12.00, 3.827
1976, 5, 4, 19, 49, 40.020, 167.4300, -44.6500, 12.00, 3.983
1976, 5, 4, 19, 59, 46.240, 167.6700, -44.7200, 12.00, 3.388
1976, 5, 4, 20, 27, 2.970, 167.4800, -44.6500, 12.00, 3.871
1976, 5, 4, 20, 51, 13.130, 167.6500, -44.5800, 12.00, 3.367
1976, 5, 4, 21, 8, 7.630, 167.4700, -44.7100, 12.00, 3.521
1976, 5, 4, 21, 29, 32.610, 167.5100, -44.7100, 12.00, 3.446
1976, 5, 4, 22, 41, 4.660, 167.6000, -44.6500, 12.00, 3.070
1976, 5, 4, 22, 56, 52.080, 167.5100, -44.7000, 12.00, 3.572
1976, 5, 4, 23, 57, 14.690, 167.5800, -44.6300, 12.00, 3.609
1976, 5, 5, 0, 2, 53.470, 167.5800, -44.6200, 12.00, 3.405
1976, 5, 5, 0, 25, 7.920, 167.5100, -44.6800, 12.00, 3.258
1976, 5, 5, 8, 47, 7.790, 167.6400, -44.7300, 12.00, 3.215
1976, 5, 5, 10, 15, 9.090, 167.7900, -44.7200, 12.00, 3.426
1976, 5, 5, 15, 1, 1.810, 167.7500, -44.6800, 12.00, 3.450
1976, 5, 5, 15, 47, 47.890, 167.7200, -44.6700, 12.00, 3.507
1976, 5, 5, 20, 0, 45.130, 167.6300, -44.5600, 12.00, 3.405
1976, 5, 5, 22, 25, 24.100, 167.5600, -44.6300, 12.00, 3.079
1976, 5, 6, 7, 22, 4.960, 167.5300, -44.7000, 12.00, 3.348
1976, 5, 6, 9, 15, 7.660, 167.6300, -44.6700, 12.00, 3.212
1976, 5, 6, 11, 3, 29.660, 167.4600, -44.6900, 12.00, 3.140
1976, 5, 6, 13, 22, 27.920, 167.6600, -44.6900, 12.00, 3.329
1976, 5, 6, 15, 0, 7.290, 167.7300, -44.6800, 12.00, 4.497
1976, 5, 7, 14, 26, 34.570, 167.6700, -44.7600, 12.00, 3.980
1976, 5, 7, 15, 41, 30.670, 167.5200, -44.7500, 12.00, 3.507
1976, 5, 8, 14, 40, 38.500, 167.5800, -44.5800, 12.00, 4.481
1976, 5, 8, 20, 30, 36.710, 168.9200, -44.2100, 12.00, 3.444
1976, 5, 9, 3, 25, 55.400, 167.6000, -44.5400, 12.00, 3.235
1976, 5, 9, 7, 17, 38.490, 167.6000, -44.6700, 12.00, 3.609
1976, 5, 9, 7, 56, 53.020, 167.6100, -44.7100, 12.00, 3.600
1976, 5, 10, 19, 50, 24.270, 172.9300, -42.1700, 33.00, 4.147
1976, 5, 11, 7, 59, 12.640, 167.6700, -44.6600, 12.00, 3.140
1976, 5, 11, 14, 42, 54.520, 177.7400, -36.4600, 12.00, 4.003
1976, 5, 13, 13, 8, 37.410, 177.5700, -36.8500, 303.00, 3.493
1976, 5, 13, 13, 30, 44.620, 177.7100, -36.3600, 12.00, 3.653
1976, 5, 14, 9, 1, 27.990, 176.3900, -37.7000, 221.00, 3.326
1976, 5, 14, 9, 56, 4.320, 167.4700, -44.7200, 12.00, 3.303
1976, 5, 15, 5, 0, 37.360, 177.2500, -37.2100, 180.00, 5.560
1976, 5, 15, 20, 23, 36.900, 172.5900, -41.3900, 203.00, 3.561
1976, 5, 16, 0, 33, 31.480, 176.1300, -38.0600, 192.00, 3.342
1976, 5, 16, 15, 47, 30.930, 177.2900, -36.6000, 12.00, 3.535
1976, 5, 17, 9, 22, 54.530, 174.1500, -39.2700, 12.00, 4.269
1976, 5, 17, 18, 28, 23.650, 177.4500, -36.6900, 33.00, 3.915
1976, 5, 17, 18, 30, 25.680, 177.5400, -36.6800, 33.00, 4.005
1976, 5, 17, 18, 36, 15.220, 177.3100, -36.5500, 33.00, 4.068
1976, 5, 17, 19, 2, 53.850, 177.6300, -36.2500, 33.00, 4.285
1976, 5, 17, 20, 22, 25.320, 177.5800, -36.4800, 33.00, 3.983
1976, 5, 17, 21, 0, 52.310, 177.4500, -36.6800, 33.00, 3.839
1976, 5, 17, 21, 55, 24.490, 177.7200, -36.3200, 33.00, 4.904
1976, 5, 17, 22, 59, 56.130, 177.6600, -36.3000, 33.00, 4.614
1976, 5, 17, 23, 49, 51.330, 177.7100, -36.3300, 12.00, 4.099
1976, 5, 17, 23, 51, 27.440, 177.7100, -36.3300, 33.00, 4.037
1976, 5, 18, 3, 17, 4.680, 167.3700, -44.5900, 12.00, 3.431
1976, 5, 18, 4, 22, 37.820, 177.5600, -36.3900, 33.00, 4.030
1976, 5, 18, 6, 39, 0.700, 177.6400, -36.3300, 33.00, 4.609
1976, 5, 18, 6, 45, 58.140, 177.4000, -36.5500, 33.00, 3.667
1976, 5, 18, 14, 54, 33.980, 177.2500, -37.5400, 71.00, 3.259
1976, 5, 19, 7, 13, 44.590, 177.7500, -36.3600, 33.00, 3.864
1976, 5, 19, 11, 11, 28.500, 174.1300, -39.9200, 154.00, 4.391
1976, 5, 19, 15, 4, 37.280, 166.8200, -45.9800, 83.00, 3.736
1976, 5, 19, 18, 7, 58.240, 174.8300, -39.6700, 96.00, 3.570
1976, 5, 20, 13, 4, 22.980, 178.4700, -35.2300, 324.00, 3.554
1976, 5, 20, 17, 19, 39.210, 177.8200, -36.6300, 33.00, 3.541
1976, 5, 22, 4, 5, 17.430, 167.6600, -44.6800, 12.00, 3.215
1976, 5, 22, 18, 38, 7.910, 167.7400, -44.7300, 12.00, 4.170
1976, 5, 22, 22, 47, 42.610, 167.7600, -44.5800, 12.00, 3.525
1976, 5, 23, 16, 33, 58.540, 167.6800, -44.6500, 12.00, 3.474
1976, 5, 23, 18, 7, 20.600, 167.5900, -44.6900, 12.00, 3.010
1976, 5, 24, 7, 39, 45.980, 177.0600, -36.7800, 12.00, 3.770
1976, 5, 24, 14, 52, 46.430, 167.4300, -44.6200, 12.00, 4.035
1976, 5, 24, 14, 55, 50.970, 167.4700, -44.6300, 12.00, 3.828
1976, 5, 24, 15, 5, 40.020, 167.5300, -44.6200, 12.00, 3.544
1976, 5, 24, 21, 16, 49.950, 167.3400, -44.5400, 12.00, 4.334
1976, 5, 24, 21, 19, 54.310, 167.6000, -44.6300, 12.00, 3.941
1976, 5, 26, 13, 29, 24.700, 168.7300, -44.1300, 12.00, 3.783
1976, 5, 26, 14, 7, 42.410, 177.5700, -37.1200, 233.00, 3.180
1976, 5, 26, 19, 16, 55.090, 178.5900, -35.1000, 286.00, 3.391
1976, 5, 27, 18, 23, 16.660, 167.4700, -44.6200, 12.00, 3.388
1976, 5, 28, 1, 40, 42.580, 176.1700, -39.0600, 88.00, 3.627
1976, 5, 28, 10, 30, 33.730, 167.5800, -44.5700, 12.00, 3.335
1976, 5, 28, 20, 38, 3.130, 176.3000, -37.6600, 213.00, 4.097
1976, 5, 29, 0, 52, 19.070, 178.3200, -38.8200, 66.00, 4.644
1976, 5, 29, 4, 10, 55.950, 167.3100, -44.6900, 12.00, 3.793
1976, 5, 29, 8, 40, 20.410, 177.9300, -38.7100, 33.00, 3.099
1976, 5, 29, 11, 36, 1.140, 176.5400, -37.9600, 203.00, 3.188
1976, 6, 1, 1, 59, 32.880, 167.5500, -44.6900, 12.00, 3.011
1976, 6, 1, 13, 12, 59.300, 167.6200, -44.7100, 12.00, 3.074
1976, 6, 1, 13, 43, 33.880, 173.8200, -39.2300, 12.00, 3.099
1976, 6, 1, 20, 13, 14.610, 173.8500, -39.2300, 12.00, 3.731
1976, 6, 2, 9, 57, 55.370, 167.8600, -44.7200, 12.00, 3.286
1976, 6, 4, 6, 37, 58.070, 176.7700, -37.3500, 272.00, 4.068
1976, 6, 4, 21, 39, 19.590, 179.7700, -35.6400, 237.00, 3.556
1976, 6, 5, 1, 50, 3.240, 177.4500, -36.1900, 12.00, 3.978
1976, 6, 5, 6, 3, 36.260, 175.5800, -38.5300, 198.00, 3.884
1976, 6, 5, 14, 4, 38.180, 177.8400, -39.6000, 12.00, 3.160
1976, 6, 5, 17, 9, 13.270, 177.4500, -36.8500, 260.00, 3.129
1976, 6, 5, 17, 24, 30.390, 177.8100, -36.2000, 33.00, 4.063
1976, 6, 6, 1, 35, 34.600, 173.4100, -39.4700, 12.00, 3.847
1976, 6, 6, 22, 38, 20.200, 177.5600, -39.1700, 12.00, 3.247
1976, 6, 7, 3, 4, 3.530, 174.6500, -39.1100, 193.00, 3.143
1976, 6, 7, 21, 14, 55.630, 177.6800, -39.4700, 12.00, 3.238
1976, 6, 7, 21, 59, 41.770, 175.8600, -38.4200, 173.00, 3.773
1976, 6, 8, 5, 26, 50.090, 175.3200, -39.2200, 12.00, 3.133
1976, 6, 9, 2, 57, 16.900, 173.6600, -39.5200, 12.00, 3.362
1976, 6, 9, 6, 1, 50.760, 177.9600, -36.0000, 114.00, 3.668
1976, 6, 9, 23, 40, 47.280, 174.3000, -41.8000, 12.00, 3.405
1976, 6, 10, 5, 5, 32.270, 176.9000, -35.4400, 12.00, 4.611
1976, 6, 10, 5, 36, 56.420, 173.3500, -39.5200, 12.00, 3.359
1976, 6, 10, 7, 20, 53.920, 167.6500, -45.0700, 113.00, 3.658
1976, 6, 10, 10, 25, 31.620, 173.4500, -39.5700, 12.00, 3.130
1976, 6, 10, 19, 41, 38.800, 175.8500, -38.9100, 12.00, 3.238
1976, 6, 10, 20, 58, 2.520, 174.2400, -39.4600, 251.00, 4.229
1976, 6, 10, 20, 59, 18.100, 167.8400, -44.5600, 12.00, 3.456
1976, 6, 11, 9, 33, 55.370, 167.5700, -44.5600, 12.00, 4.221
1976, 6, 12, 3, 13, 17.990, 173.5400, -39.0300, 12.00, 3.474
1976, 6, 13, 0, 27, 19.210, 176.6100, -37.6800, 158.00, 3.679
1976, 6, 13, 22, 49, 8.930, 173.4300, -39.6100, 12.00, 3.887
1976, 6, 13, 23, 36, 36.830, 173.4700, -39.6300, 12.00, 3.303
1976, 6, 14, 1, 22, 31.090, 173.4600, -39.5800, 12.00, 3.646
1976, 6, 14, 10, 35, 20.700, 175.9700, -38.3300, 173.00, 3.097
1976, 6, 14, 17, 24, 53.790, 173.4800, -39.5900, 12.00, 3.296
1976, 6, 15, 6, 11, 37.960, 174.3000, -41.6400, 12.00, 3.652
1976, 6, 15, 8, 24, 0.610, 173.9900, -41.0000, 12.00, 3.208
1976, 6, 15, 10, 7, 17.310, 172.8600, -41.2300, 155.00, 3.641
1976, 6, 16, 1, 11, 49.600, 173.7000, -41.6000, 12.00, 4.355
1976, 6, 16, 22, 57, 40.030, 177.5100, -39.3500, 12.00, 3.239
1976, 6, 17, 13, 13, 40.810, 177.9200, -36.2900, 12.00, 3.293
1976, 6, 18, 1, 48, 41.730, 174.9800, -40.0000, 12.00, 3.433
1976, 6, 18, 2, 29, 56.280, 177.6200, -37.1700, 33.00, 3.484
1976, 6, 18, 2, 42, 4.180, 175.0000, -40.1300, 12.00, 3.351
1976, 6, 18, 16, 42, 34.750, 167.5400, -44.6500, 12.00, 3.650
1976, 6, 20, 8, 34, 33.860, 168.0000, -44.4700, 12.00, 3.601
1976, 6, 21, 3, 59, 49.130, 172.2600, -41.5600, 12.00, 3.535
1976, 6, 21, 10, 34, 34.480, 167.0100, -45.3200, 33.00, 3.233
1976, 6, 23, 10, 44, 57.860, 177.4400, -39.2600, 12.00, 3.367
1976, 6, 24, 17, 26, 26.940, 169.8800, -45.3100, 12.00, 3.172
1976, 6, 24, 22, 23, 15.900, 172.3500, -41.2300, 12.00, 3.435
1976, 6, 24, 23, 44, 17.130, 177.3100, -36.5400, 256.00, 3.129
1976, 6, 25, 22, 49, 19.210, 174.7500, -39.3800, 12.00, 3.245
1976, 6, 26, 12, 17, 14.320, 174.3600, -41.6900, 12.00, 3.555
1976, 6, 27, 1, 1, 42.320, 174.5000, -42.0300, 12.00, 3.544
1976, 6, 29, 15, 44, 24.800, 176.9100, -39.5700, 33.00, 3.395
1976, 7, 1, 3, 38, 7.700, 175.9000, -38.9700, 33.00, 3.119
1976, 7, 1, 7, 17, 38.310, 175.9600, -38.3200, 163.00, 3.717
1976, 7, 1, 12, 51, 15.680, 176.9200, -40.0900, 33.00, 4.487
1976, 7, 1, 19, 36, 27.480, 175.9300, -41.1900, 12.00, 3.633
1976, 7, 1, 21, 39, 9.070, 166.1000, -46.7700, 12.00, 3.609
1976, 7, 2, 18, 35, 11.910, 168.5800, -44.0000, 12.00, 3.238
1976, 7, 5, 0, 14, 6.800, 175.1500, -40.1900, 33.00, 3.122
1976, 7, 5, 1, 32, 37.200, 178.2000, -37.8100, 33.00, 3.516
1976, 7, 5, 3, 46, 24.450, 176.0700, -38.3900, 167.00, 3.837
1976, 7, 6, 1, 52, 15.480, 173.6500, -39.7500, 33.00, 4.105
1976, 7, 7, 0, 37, 8.320, 179.7300, -35.5900, 213.00, 3.503
1976, 7, 7, 13, 39, 36.110, 175.6700, -38.8400, 120.00, 3.827
1976, 7, 7, 23, 10, 59.220, 165.6500, -46.3600, 12.00, 3.439
1976, 7, 8, 8, 16, 53.540, 167.6800, -45.1400, 33.00, 3.015
1976, 7, 9, 20, 35, 18.300, 176.6800, -39.9800, 12.00, 3.750
1976, 7, 9, 20, 51, 12.480, 174.9800, -40.3500, 33.00, 3.739
1976, 7, 9, 22, 16, 45.160, 176.7000, -39.9200, 12.00, 4.017
1976, 7, 10, 2, 0, 49.690, 177.3000, -37.6300, 136.00, 3.381
1976, 7, 10, 2, 10, 3.320, 172.3300, -41.2100, 12.00, 3.405
1976, 7, 10, 22, 19, 48.030, 173.7400, -39.0200, 12.00, 3.564
1976, 7, 11, 2, 34, 48.690, 175.1500, -39.1700, 158.00, 3.170
1976, 7, 11, 4, 51, 12.810, 166.3700, -46.0400, 12.00, 3.269
1976, 7, 11, 10, 51, 21.610, 165.6400, -46.3000, 12.00, 4.574
1976, 7, 11, 12, 9, 0.290, 165.9800, -46.0500, 12.00, 3.552
1976, 7, 11, 13, 2, 45.510, 165.7300, -46.1600, 12.00, 3.732
1976, 7, 11, 15, 29, 11.050, 174.8200, -40.1400, 12.00, 3.704
1976, 7, 11, 16, 55, 19.870, 166.0800, -46.0700, 12.00, 3.776
1976, 7, 11, 20, 56, 11.670, 167.4100, -45.3400, 90.00, 3.533
1976, 7, 11, 22, 50, 1.620, 178.0800, -38.4600, 12.00, 3.201
1976, 7, 12, 20, 9, 29.360, 177.8600, -37.4700, 120.00, 4.319
1976, 7, 13, 8, 36, 45.410, 174.6800, -40.7300, 12.00, 3.528
1976, 7, 16, 3, 46, 57.340, 175.5900, -38.9600, 122.00, 3.380
1976, 7, 17, 0, 15, 56.580, 176.2400, -37.9900, 202.00, 3.206
1976, 7, 17, 1, 18, 35.300, 174.5200, -39.7300, 121.00, 3.302
1976, 7, 17, 11, 53, 11.800, 176.9900, -39.1400, 12.00, 3.452
1976, 7, 17, 22, 13, 5.500, 174.6300, -39.8600, 96.00, 3.902
1976, 7, 18, 22, 2, 43.670, 172.7700, -41.3000, 152.00, 3.422
1976, 7, 19, 16, 26, 31.200, 175.7500, -38.6200, 145.00, 3.322
1976, 7, 19, 17, 24, 40.190, 165.6000, -46.2700, 12.00, 4.136
1976, 7, 19, 17, 26, 16.880, 165.7900, -46.4000, 12.00, 3.580
1976, 7, 19, 17, 59, 36.200, 173.6200, -40.3700, 200.00, 3.199
1976, 7, 19, 20, 31, 22.560, 178.1300, -35.5700, 265.00, 3.754
1976, 7, 20, 3, 13, 10.690, 177.5000, -39.1300, 33.00, 3.074
1976, 7, 20, 5, 5, 1.690, 178.1800, -36.9800, 250.00, 3.760
1976, 7, 21, 11, 39, 24.850, 175.5800, -38.7900, 129.00, 3.106
1976, 7, 21, 14, 30, 55.430, 174.8700, -40.8000, 33.00, 3.945
1976, 7, 21, 20, 42, 59.080, 175.7700, -38.6600, 161.00, 3.766
1976, 7, 21, 20, 46, 5.900, 175.7700, -38.6600, 162.00, 3.319
1976, 7, 21, 21, 7, 8.700, 174.8900, -40.7900, 33.00, 3.526
1976, 7, 21, 23, 13, 3.090, 174.1400, -40.1800, 100.00, 3.102
1976, 7, 22, 5, 42, 29.380, 179.5000, -35.8200, 311.00, 3.569
1976, 7, 23, 3, 36, 33.210, 167.5700, -45.1000, 33.00, 3.800
1976, 7, 23, 5, 35, 55.870, 172.8800, -41.4500, 120.00, 4.295
1976, 7, 25, 11, 8, 32.100, 167.4500, -45.2100, 82.00, 3.228
1976, 7, 26, 7, 41, 10.540, 174.1900, -39.5800, 186.00, 4.621
1976, 7, 26, 12, 35, 49.210, 174.7200, -38.2800, 12.00, 3.272
1976, 7, 28, 1, 1, 52.490, 177.3600, -37.3400, 12.00, 3.627
1976, 7, 28, 5, 16, 13.050, 177.4800, -39.2900, 12.00, 4.040
1976, 7, 30, 4, 19, 24.420, 167.5700, -44.5500, 12.00, 4.232
1976, 7, 30, 19, 30, 4.410, 167.5500, -45.1400, 121.00, 3.674
1976, 7, 30, 22, 40, 32.630, 175.5900, -39.5300, 12.00, 3.576
1976, 8, 1, 15, 18, 26.470, 175.6100, -39.5200, 12.00, 3.110
1976, 8, 3, 18, 27, 26.840, 175.0800, -39.2100, 12.00, 3.846
1976, 8, 3, 22, 35, 12.720, 174.3500, -41.2500, 12.00, 3.055
1976, 8, 4, 6, 39, 54.350, 167.6300, -45.0700, 115.00, 3.321
1976, 8, 4, 20, 43, 1.220, 165.2500, -46.9700, 33.00, 4.235
1976, 8, 5, 1, 7, 18.140, 166.0300, -48.2300, 12.00, 3.656
1976, 8, 5, 16, 14, 45.410, 173.6600, -39.2000, 12.00, 3.464
1976, 8, 8, 9, 22, 9.200, 167.6300, -45.1400, 138.00, 3.617
1976, 8, 8, 14, 39, 56.880, 174.1600, -41.5200, 33.00, 3.405
1976, 8, 9, 6, 6, 28.870, 177.6800, -36.9700, 33.00, 3.884
1976, 8, 9, 7, 6, 8.170, 176.3800, -37.9200, 12.00, 3.099
1976, 8, 10, 0, 21, 50.070, 164.8200, -47.4300, 33.00, 5.037
1976, 8, 10, 2, 41, 17.580, 165.5000, -47.8100, 33.00, 4.017
1976, 8, 10, 5, 44, 42.100, 165.1700, -47.7300, 33.00, 3.592
1976, 8, 10, 7, 6, 28.190, 176.4000, -37.8900, 12.00, 3.660
1976, 8, 10, 8, 0, 41.720, 176.3700, -37.8800, 12.00, 3.830
1976, 8, 10, 8, 33, 29.520, 176.3600, -37.9000, 12.00, 3.799
1976, 8, 10, 9, 47, 20.320, 176.4000, -37.8000, 12.00, 3.120
1976, 8, 10, 11, 9, 3.480, 176.3600, -38.2500, 12.00, 3.303
1976, 8, 10, 22, 39, 36.950, 176.3400, -37.7500, 12.00, 4.311
1976, 8, 10, 23, 2, 28.890, 176.3200, -37.8600, 12.00, 3.449
1976, 8, 11, 3, 47, 13.850, 177.0100, -37.3300, 234.00, 3.499
1976, 8, 11, 4, 23, 24.050, 176.8700, -37.1800, 265.00, 3.565
1976, 8, 11, 21, 36, 11.010, 165.5400, -47.9000, 33.00, 3.609
1976, 8, 12, 2, 35, 21.120, 179.4500, -36.0500, 212.00, 4.099
1976, 8, 12, 3, 11, 38.780, 176.4000, -37.8000, 12.00, 3.075
1976, 8, 12, 10, 51, 6.710, 172.1100, -42.4900, 12.00, 3.633
1976, 8, 12, 21, 57, 25.380, 165.3500, -47.7100, 33.00, 3.725
1976, 8, 13, 13, 23, 54.100, 175.8200, -37.7900, 12.00, 3.201
1976, 8, 14, 18, 20, 32.090, 176.3300, -37.7800, 12.00, 4.262
1976, 8, 14, 18, 56, 17.020, 176.3600, -37.8200, 12.00, 3.058
1976, 8, 14, 19, 54, 51.600, 176.4000, -37.5900, 12.00, 3.745
1976, 8, 14, 20, 57, 44.190, 176.3100, -37.7700, 12.00, 3.952
1976, 8, 14, 23, 49, 50.200, 176.3600, -37.8000, 12.00, 3.048
1976, 8, 15, 12, 4, 18.290, 177.6200, -38.2800, 12.00, 3.285
1976, 8, 15, 13, 14, 54.860, 175.9400, -38.5900, 168.00, 3.647
1976, 8, 15, 21, 19, 25.630, 176.4700, -37.4900, 12.00, 3.333
1976, 8, 15, 23, 8, 0.270, 176.4000, -38.0400, 12.00, 3.558
1976, 8, 16, 1, 9, 36.430, 176.3500, -37.8200, 12.00, 3.983
1976, 8, 16, 16, 16, 5.370, 176.3800, -37.8100, 12.00, 3.552
1976, 8, 19, 2, 13, 55.600, 176.4300, -37.6700, 12.00, 3.466
1976, 8, 19, 7, 34, 4.070, 176.2900, -37.7200, 331.00, 3.129
1976, 8, 19, 16, 57, 38.460, 177.6600, -37.2300, 33.00, 3.478
1976, 8, 19, 21, 6, 58.380, 176.4000, -37.7400, 12.00, 3.354
1976, 8, 19, 23, 36, 2.550, 176.3900, -37.7600, 12.00, 3.347
1976, 8, 20, 0, 57, 23.570, 176.4200, -37.8700, 12.00, 3.969
1976, 8, 20, 1, 6, 43.580, 176.5700, -37.9200, 12.00, 3.451
1976, 8, 20, 2, 41, 20.860, 173.9100, -39.5600, 12.00, 3.570
1976, 8, 22, 10, 59, 8.740, 177.2700, -37.2900, 236.00, 3.161
1976, 8, 22, 15, 30, 17.540, 177.1500, -37.8600, 213.00, 3.164
1976, 8, 23, 12, 15, 28.890, 176.8200, -38.4400, 33.00, 3.258
1976, 8, 23, 15, 30, 15.910, 176.3800, -37.8300, 12.00, 3.385
1976, 8, 23, 21, 10, 29.670, 177.6300, -36.6500, 33.00, 3.660
1976, 8, 24, 10, 14, 19.600, 176.7900, -40.0800, 33.00, 4.473
1976, 8, 24, 14, 38, 0.540, 174.1000, -41.1300, 12.00, 3.539
1976, 8, 24, 18, 44, 45.750, 177.5500, -37.8800, 33.00, 3.806
1976, 8, 25, 9, 14, 5.290, 174.2200, -39.7800, 249.00, 3.073
1976, 8, 25, 13, 43, 27.700, 176.4800, -38.5000, 33.00, 3.140
1976, 8, 25, 22, 13, 16.720, 177.0300, -37.5800, 119.00, 3.741
1976, 8, 26, 8, 1, 16.670, 177.6800, -37.6500, 12.00, 3.131
1976, 8, 27, 4, 30, 59.370, 177.2500, -38.3600, 12.00, 3.163
1976, 8, 27, 15, 2, 3.000, 176.6400, -37.8700, 12.00, 3.120
1976, 8, 27, 15, 2, 29.890, 176.7500, -37.7900, 12.00, 3.303
1976, 8, 28, 0, 26, 51.150, 167.8200, -45.2700, 12.00, 3.007
1976, 8, 28, 9, 6, 38.020, 174.8100, -39.1800, 218.00, 3.018
1976, 8, 28, 9, 44, 41.540, 177.8900, -38.0800, 33.00, 3.583
1976, 8, 29, 3, 7, 42.400, 176.2900, -37.2600, 281.00, 3.378
1976, 8, 29, 3, 56, 7.590, 171.8200, -42.0400, 12.00, 3.380
1976, 8, 30, 11, 46, 21.070, 175.1500, -39.3500, 12.00, 3.358
1976, 8, 30, 18, 37, 42.630, 177.4200, -39.2100, 12.00, 3.108
1976, 8, 30, 18, 39, 0.770, 177.4900, -39.2700, 12.00, 3.783
1976, 8, 30, 19, 7, 16.590, 173.1800, -40.1200, 12.00, 3.405
1976, 8, 30, 23, 31, 39.390, 175.6300, -39.5100, 81.00, 3.563
1976, 9, 1, 1, 54, 19.810, 176.1900, -38.2800, 155.00, 3.706
1976, 9, 1, 7, 45, 44.920, 177.1300, -37.1300, 135.00, 3.492
1976, 9, 1, 9, 34, 7.670, 177.0800, -39.5500, 12.00, 3.885
1976, 9, 1, 11, 44, 30.000, 178.5200, -35.3300, 260.00, 3.731
1976, 9, 2, 7, 36, 44.720, 178.2700, -37.7200, 65.00, 3.665
1976, 9, 2, 9, 2, 43.790, 176.4500, -37.9000, 12.00, 3.664
1976, 9, 2, 17, 9, 54.290, 176.5100, -37.8600, 12.00, 3.232
1976, 9, 2, 18, 18, 5.610, 176.3500, -37.7200, 12.00, 3.416
1976, 9, 2, 20, 50, 46.500, 176.7800, -37.8800, 12.00, 3.252
1976, 9, 2, 20, 51, 44.940, 176.8100, -37.9100, 12.00, 3.385
1976, 9, 2, 22, 37, 5.100, 176.5400, -37.8500, 12.00, 3.711
1976, 9, 2, 23, 12, 24.300, 176.5000, -37.9700, 12.00, 3.591
1976, 9, 2, 23, 22, 20.100, 176.4800, -37.8600, 12.00, 3.694
1976, 9, 2, 23, 45, 5.600, 176.4700, -37.9400, 12.00, 3.265
1976, 9, 3, 0, 12, 46.390, 176.3800, -37.7600, 12.00, 3.252
1976, 9, 3, 0, 35, 38.790, 176.3300, -37.7800, 12.00, 4.099
1976, 9, 3, 0, 41, 12.890, 176.3900, -37.7600, 12.00, 3.311
1976, 9, 3, 0, 50, 31.790, 176.3700, -37.7600, 12.00, 3.516
1976, 9, 3, 1, 7, 15.460, 176.4100, -37.6300, 12.00, 3.303
1976, 9, 3, 1, 30, 17.760, 176.3300, -37.7900, 12.00, 3.944
1976, 9, 3, 2, 31, 36.340, 176.3600, -37.8100, 12.00, 3.201
1976, 9, 3, 4, 6, 27.170, 176.3500, -37.7900, 12.00, 3.849
1976, 9, 3, 4, 32, 43.980, 176.3900, -37.8300, 12.00, 3.048
1976, 9, 3, 6, 10, 29.870, 176.3500, -37.7500, 12.00, 3.788
1976, 9, 3, 6, 11, 30.280, 176.3900, -37.6900, 12.00, 3.337
1976, 9, 3, 6, 12, 33.790, 176.3600, -37.7700, 12.00, 4.038
1976, 9, 3, 6, 30, 34.940, 176.4000, -37.7500, 12.00, 3.482
1976, 9, 3, 6, 34, 44.990, 176.3800, -37.7500, 12.00, 3.442
1976, 9, 3, 6, 45, 35.170, 176.4500, -37.7000, 12.00, 4.061
1976, 9, 3, 6, 49, 9.730, 176.4300, -37.7500, 12.00, 3.796
1976, 9, 3, 7, 43, 9.400, 176.4600, -37.6800, 12.00, 3.507
1976, 9, 3, 8, 14, 44.740, 176.4100, -37.8000, 12.00, 3.337
1976, 9, 3, 10, 36, 13.380, 176.3600, -37.7200, 12.00, 3.285
1976, 9, 3, 11, 23, 46.670, 176.4300, -37.6800, 12.00, 3.548
1976, 9, 3, 13, 2, 32.890, 176.3800, -37.7400, 12.00, 3.654
1976, 9, 3, 15, 15, 42.480, 176.4400, -37.7600, 12.00, 3.460
1976, 9, 3, 15, 29, 41.540, 177.4600, -39.2300, 12.00, 3.099
1976, 9, 3, 16, 30, 26.800, 176.3800, -37.7400, 12.00, 3.771
1976, 9, 3, 17, 4, 6.910, 175.1900, -39.1900, 12.00, 3.389
1976, 9, 3, 20, 23, 35.980, 166.4700, -45.2300, 12.00, 3.717
1976, 9, 3, 22, 14, 44.840, 176.4800, -37.8700, 12.00, 3.337
