year, month, day, hour, minute, second, lon, lat, depth, mag
1969, 11, 3, 4, 56, 27.000, 174.8700, -39.3100, 162.00, 3.274
1969, 11, 5, 0, 11, 36.000, 177.5400, -37.2200, 142.00, 3.616
1969, 11, 7, 10, 22, 56.000, 176.5700, -37.4100, 340.00, 3.444
1969, 11, 15, 0, 33, 27.000, 174.3500, -39.5400, 212.00, 3.799
1969, 11, 21, 14, 50, 24.000, 175.7000, -38.1500, 292.00, 3.182
1969, 11, 24, 7, 9, 18.000, 179.7000, -35.7100, 231.00, 3.505
1969, 11, 25, 23, 42, 8.000, 177.9000, -36.3900, 229.00, 5.307
1969, 11, 26, 16, 57, 39.000, 176.3700, -38.4300, 138.00, 4.294
1969, 11, 28, 19, 49, 23.000, 175.0300, -39.0700, 223.00, 3.306
1969, 12, 5, 17, 42, 24.000, 167.7200, -45.0000, 123.00, 3.681
1969, 12, 12, 23, 38, 57.000, 177.0200, -38.1200, 64.00, 3.221
1969, 12, 15, 9, 21, 54.000, 177.5200, -37.0400, 255.00, 3.276
1969, 12, 15, 12, 23, 8.000, 173.0700, -41.2700, 146.00, 3.076
1969, 12, 15, 15, 41, 24.000, 174.2100, -40.7600, 124.00, 4.021
1969, 12, 17, 3, 58, 46.000, 175.0700, -38.9500, 223.00, 3.857
1969, 12, 19, 8, 36, 26.000, 179.2200, -36.4900, 197.00, 3.512
1969, 12, 24, 11, 43, 37.000, 176.3600, -37.7900, 238.00, 3.455
1969, 12, 24, 15, 11, 25.000, 173.3700, -40.1800, 190.00, 3.686
1969, 12, 26, 14, 26, 23.000, 176.0900, -38.0200, 200.00, 4.017
1969, 12, 29, 1, 27, 58.000, 174.2900, -39.3800, 202.00, 3.412
1970, 1, 1, 3, 39, 46.000, 177.1000, -37.3300, 212.00, 3.200
1970, 1, 1, 17, 48, 51.000, 177.4900, -36.9600, 275.00, 3.009
1970, 1, 2, 14, 5, 42.000, 177.8100, -37.3600, 126.00, 3.827
1970, 1, 6, 6, 51, 20.000, 177.8300, -37.1700, 120.00, 3.493
1970, 1, 8, 10, 53, 31.000, 179.3100, -37.2200, 96.00, 3.265
1970, 1, 8, 17, 12, 36.000, 178.9230, -34.8680, 297.00, 6.786
1970, 1, 16, 10, 40, 10.000, 173.5900, -40.4300, 169.00, 3.288
1970, 1, 17, 20, 46, 47.000, 175.6300, -38.3700, 168.00, 3.275
1970, 1, 20, 15, 24, 44.000, 175.8200, -38.3900, 195.00, 3.230
1970, 1, 21, 0, 41, 34.000, 173.3700, -41.3600, 107.00, 3.552
1970, 1, 21, 0, 49, 15.000, 172.8900, -41.4800, 125.00, 4.256
1970, 1, 23, 15, 8, 20.000, 178.8800, -36.3100, 149.00, 3.995
1970, 1, 25, 10, 56, 53.000, 172.9200, -41.4000, 131.00, 3.869
1970, 1, 27, 4, 9, 0.000, 176.3200, -39.4100, 91.00, 3.877
1970, 1, 29, 9, 34, 50.000, 176.8500, -37.8900, 160.00, 4.059
1970, 2, 1, 17, 1, 47.000, 177.5900, -37.3700, 137.00, 3.773
1970, 2, 1, 20, 37, 21.000, 173.5800, -40.5600, 218.00, 4.274
1970, 2, 5, 10, 54, 43.000, 178.7700, -36.3000, 257.00, 3.636
1970, 2, 5, 14, 56, 42.000, 175.1000, -39.9600, 76.00, 3.156
1970, 2, 9, 2, 37, 50.000, 175.9100, -38.7400, 124.00, 3.784
1970, 2, 11, 8, 36, 32.000, 177.2700, -37.3800, 231.00, 3.952
1970, 2, 17, 2, 48, 57.000, 168.2800, -44.6700, 84.00, 3.165
1970, 2, 18, 1, 15, 14.000, 175.6500, -37.7700, 295.00, 3.291
1970, 2, 20, 12, 39, 13.000, 178.7900, -35.6400, 296.00, 3.555
1970, 2, 23, 0, 24, 13.000, 175.3400, -39.2100, 152.00, 3.590
1970, 3, 8, 12, 26, 11.000, 176.8600, -37.0600, 280.00, 3.446
1970, 3, 8, 15, 52, 47.000, 179.6500, -35.7300, 216.00, 3.522
1970, 3, 12, 12, 45, 26.000, 176.2200, -38.7100, 106.00, 4.727
1970, 3, 17, 21, 46, 3.000, 168.1500, -44.6400, 76.00, 3.771
1970, 3, 25, 21, 37, 23.000, 177.7000, -36.9300, 268.00, 3.502
1970, 3, 26, 6, 7, 40.000, 174.5400, -40.5800, 83.00, 3.536
1970, 3, 26, 9, 6, 5.000, 176.4500, -38.1600, 164.00, 3.401
1970, 3, 27, 7, 8, 11.000, 174.6000, -41.3800, 68.00, 3.721
1970, 3, 27, 15, 11, 57.000, 175.6300, -39.4200, 100.00, 4.153
1970, 4, 3, 5, 19, 30.000, 178.3600, -38.0200, 78.00, 4.029
1970, 4, 3, 8, 39, 56.000, 174.8800, -39.1600, 220.00, 4.045
1970, 4, 17, 9, 36, 4.000, 177.6300, -38.3800, 72.00, 3.227
1970, 4, 19, 19, 57, 19.000, 177.9100, -37.1500, 139.00, 3.607
1970, 4, 21, 8, 22, 25.000, 176.2800, -37.3200, 158.00, 3.655
1970, 4, 21, 8, 49, 12.000, 174.3000, -39.9900, 94.00, 3.328
1970, 4, 22, 18, 32, 27.000, 174.9100, -40.6900, 72.00, 3.784
1970, 4, 24, 11, 26, 29.000, 177.3600, -37.0800, 74.00, 3.673
1970, 4, 25, 12, 14, 46.000, 176.9000, -37.6400, 68.00, 3.833
1970, 4, 25, 13, 56, 42.000, 177.0800, -36.9900, 270.00, 3.909
1970, 5, 4, 17, 44, 45.000, 176.4400, -37.8900, 179.00, 3.355
1970, 5, 11, 9, 19, 12.000, 178.5700, -35.9900, 250.00, 3.990
1970, 5, 16, 8, 55, 28.000, 178.9500, -38.0300, 116.00, 3.163
1970, 5, 24, 12, 39, 44.000, 177.2000, -37.9900, 79.00, 3.093
1970, 5, 26, 7, 22, 10.000, 176.1900, -37.8100, 306.00, 3.142
1970, 5, 29, 8, 30, 23.000, 176.9000, -37.0600, 204.00, 3.462
1970, 6, 5, 17, 6, 31.000, 177.4500, -37.3500, 145.00, 4.583
1970, 6, 6, 22, 2, 53.000, 174.7100, -39.6500, 116.00, 3.326
1970, 6, 12, 14, 50, 49.000, 167.7000, -45.0800, 127.00, 4.818
1970, 6, 28, 17, 53, 2.000, 174.8300, -40.2300, 43.00, 3.235
1970, 6, 30, 12, 5, 35.000, 176.2900, -38.0100, 195.00, 3.648
1970, 7, 3, 5, 41, 31.000, 175.7300, -38.4100, 151.00, 3.253
1970, 7, 4, 2, 1, 48.000, 174.2800, -39.6000, 200.00, 3.871
1970, 7, 5, 16, 38, 40.000, 167.6500, -45.1000, 123.00, 4.015
1970, 7, 7, 1, 58, 47.000, 173.5100, -40.2300, 188.00, 3.384
1970, 7, 19, 17, 4, 25.000, 175.1700, -38.8000, 233.00, 4.476
1970, 7, 22, 17, 12, 10.000, 176.8000, -37.2400, 251.00, 3.311
1970, 7, 24, 10, 19, 28.000, 176.3700, -37.5300, 297.00, 3.187
1970, 7, 25, 19, 16, 39.000, 176.4100, -37.4200, 328.00, 3.332
1970, 7, 27, 10, 38, 28.000, 178.5300, -35.8900, 308.00, 3.527
1970, 7, 27, 12, 31, 18.000, 177.8100, -37.7200, 107.00, 5.328
1970, 7, 29, 4, 50, 1.000, 176.5400, -37.4900, 211.00, 3.953
1970, 8, 5, 18, 2, 13.000, 175.6700, -38.9300, 118.00, 3.868
1970, 8, 12, 21, 35, 17.000, 177.2000, -36.7900, 216.00, 3.632
1970, 8, 17, 4, 56, 29.000, 174.9000, -39.1100, 223.00, 3.711
1970, 8, 18, 1, 25, 58.000, 180.1400, -36.0700, 181.00, 4.921
1970, 9, 2, 9, 47, 42.000, 167.7500, -44.9400, 105.00, 3.679
1970, 9, 2, 22, 59, 31.000, 179.0500, -36.3700, 154.00, 3.862
1970, 9, 10, 18, 26, 4.000, 177.5000, -38.5800, 79.00, 3.535
1970, 9, 15, 4, 36, 23.000, 176.1500, -37.8700, 234.00, 4.544
1970, 9, 20, 5, 40, 1.000, 175.6900, -38.6300, 188.00, 3.821
1970, 9, 20, 13, 57, 55.000, 177.2100, -37.4300, 160.00, 3.763
1970, 9, 21, 8, 8, 27.000, 173.4300, -40.3400, 181.00, 4.200
1970, 9, 24, 5, 20, 29.000, 168.1900, -44.6900, 59.00, 3.084
1970, 9, 29, 9, 58, 21.000, 176.5700, -37.9500, 174.00, 3.290
1970, 10, 3, 2, 3, 47.000, 177.3000, -37.2800, 209.00, 3.329
1970, 10, 3, 21, 13, 52.000, 167.6400, -45.0900, 137.00, 3.174
1970, 10, 7, 1, 35, 48.000, 176.5400, -38.4600, 328.00, 3.142
1970, 10, 7, 9, 54, 35.000, 175.8000, -39.3200, 87.00, 3.180
1970, 10, 9, 8, 10, 6.000, 175.9600, -38.5200, 215.00, 3.254
1970, 10, 10, 2, 44, 16.000, 178.0600, -37.1300, 139.00, 3.803
1970, 10, 10, 13, 51, 7.000, 173.6200, -40.3100, 147.00, 3.416
1970, 10, 11, 0, 55, 33.000, 178.8300, -35.2900, 206.00, 5.170
1970, 10, 11, 7, 39, 8.000, 177.3000, -36.6800, 284.00, 3.348
1970, 10, 14, 8, 32, 48.000, 174.8700, -39.3700, 164.00, 4.204
1970, 10, 18, 15, 23, 5.000, 177.6100, -37.1100, 282.00, 3.472
1970, 10, 18, 20, 47, 1.000, 178.5200, -36.1800, 285.00, 3.638
1970, 10, 21, 7, 52, 40.000, 177.1900, -37.5500, 159.00, 4.604
1970, 10, 26, 4, 23, 35.000, 176.2600, -38.2600, 156.00, 3.140
1970, 10, 27, 14, 22, 16.000, 179.2800, -37.0200, 144.00, 3.183
1970, 11, 6, 0, 33, 6.000, 178.6100, -38.1500, 58.00, 4.412
1970, 11, 12, 9, 4, 22.000, 176.0700, -38.2100, 183.00, 4.051
1970, 11, 12, 17, 27, 31.000, 176.8800, -36.9300, 273.00, 3.921
1970, 11, 13, 5, 38, 20.000, 179.8700, -36.9200, 150.00, 3.800
1970, 11, 13, 6, 26, 57.000, 179.5200, -36.9600, 160.00, 3.721
1970, 11, 15, 0, 47, 13.000, 167.1000, -45.7900, 79.00, 3.203
1970, 11, 15, 11, 17, 28.000, 175.7400, -39.4200, 96.00, 4.113
1970, 11, 16, 15, 6, 20.000, 167.6200, -45.1100, 122.00, 3.405
1970, 11, 21, 7, 40, 28.000, 178.7600, -38.4500, 86.00, 3.326
1970, 11, 22, 6, 42, 44.000, 173.4200, -40.2700, 137.00, 3.061
1970, 11, 24, 13, 41, 22.000, 178.1400, -36.4600, 256.00, 3.299
1970, 11, 30, 12, 51, 40.000, 175.8500, -38.7000, 161.00, 3.804
1970, 12, 3, 10, 8, 25.000, 167.5100, -45.0200, 100.00, 4.471
1970, 12, 4, 8, 29, 17.000, 175.1300, -38.9200, 210.00, 4.154
1970, 12, 12, 20, 47, 23.000, 179.3100, -36.2300, 196.00, 3.924
1970, 12, 14, 17, 38, 20.000, 176.2200, -37.9800, 194.00, 3.614
1970, 12, 15, 18, 33, 44.000, 176.9400, -37.4200, 195.00, 3.105
1970, 12, 18, 4, 18, 29.000, 175.4600, -40.1900, 42.60, 4.826
1970, 12, 21, 19, 52, 48.000, 177.0800, -36.7800, 282.00, 3.818
1970, 12, 26, 7, 13, 44.000, 175.8600, -38.4800, 173.00, 3.395
1970, 12, 28, 16, 56, 58.000, 177.4600, -38.6200, 89.00, 3.604
1970, 12, 31, 16, 58, 30.000, 174.4200, -41.2600, 92.00, 3.536
1971, 1, 5, 22, 29, 54.000, 175.2600, -38.6900, 230.00, 4.075
1971, 1, 7, 2, 47, 19.000, 173.6500, -40.4700, 120.00, 3.040
1971, 1, 8, 5, 22, 59.000, 177.6700, -36.2600, 270.00, 4.100
1971, 1, 8, 14, 21, 52.000, 176.5100, -37.4100, 250.00, 3.332
1971, 1, 9, 4, 41, 16.000, 175.1100, -41.2600, 67.00, 3.264
1971, 1, 12, 1, 43, 16.000, 179.6400, -37.5100, 283.00, 3.264
1971, 2, 11, 19, 41, 34.000, 179.1800, -37.7100, 128.00, 4.045
1971, 2, 12, 21, 16, 35.000, 176.5700, -38.1600, 143.00, 3.338
1971, 2, 13, 0, 38, 0.000, 177.6100, -36.6300, 300.00, 3.034
1971, 2, 14, 8, 5, 23.000, 176.5000, -37.5100, 206.00, 4.834
1971, 2, 17, 3, 26, 1.000, 178.0600, -38.9600, 53.00, 3.298
1971, 2, 19, 1, 50, 31.000, 178.0700, -37.1700, 329.00, 3.108
1971, 2, 19, 18, 20, 26.000, 173.9800, -41.0400, 113.00, 3.945
1971, 2, 20, 7, 46, 44.000, 176.1000, -38.3700, 163.00, 4.447
1971, 2, 21, 14, 46, 13.000, 174.0300, -40.0600, 134.00, 3.671
1971, 2, 23, 7, 57, 40.000, 176.3400, -38.9300, 84.00, 4.103
1971, 2, 24, 8, 12, 14.000, 175.7800, -38.6100, 166.00, 3.958
1971, 3, 4, 18, 27, 50.000, 174.2200, -40.2200, 95.00, 4.685
1971, 3, 28, 19, 42, 14.000, 175.7500, -38.5900, 148.00, 3.393
1971, 3, 31, 23, 26, 34.000, 174.8500, -39.1200, 229.00, 3.448
1971, 4, 2, 14, 5, 39.000, 178.2200, -39.0100, 70.00, 3.344
1971, 4, 6, 22, 37, 7.000, 172.9700, -41.5400, 102.00, 4.033
1971, 4, 7, 4, 11, 14.000, 173.5500, -40.2500, 163.00, 3.532
1971, 4, 10, 5, 39, 33.000, 175.5400, -38.6900, 178.00, 3.573
1971, 4, 11, 23, 39, 32.000, 177.5400, -36.7300, 280.00, 3.373
1971, 4, 15, 0, 37, 26.000, 177.2000, -36.7400, 267.00, 5.338
1971, 4, 28, 22, 8, 56.000, 167.5900, -45.0200, 80.00, 3.055
1971, 5, 3, 21, 13, 55.000, 173.4700, -40.1800, 180.00, 4.131
1971, 5, 4, 2, 24, 47.000, 180.0600, -36.6300, 154.00, 4.404
1971, 5, 6, 14, 31, 45.000, 167.3700, -45.2400, 73.00, 3.679
1971, 5, 11, 14, 15, 23.000, 175.8500, -38.9600, 100.00, 3.433
1971, 5, 17, 0, 48, 49.000, 174.7200, -39.8700, 120.00, 3.756
1971, 5, 19, 11, 46, 30.000, 174.0100, -39.6200, 187.00, 3.055
1971, 5, 29, 11, 48, 29.000, 174.8300, -39.1800, 226.00, 4.409
1971, 5, 30, 15, 22, 58.000, 178.6600, -35.7100, 253.00, 3.401
1971, 6, 9, 20, 37, 30.000, 176.0500, -38.3400, 184.00, 3.929
1971, 6, 17, 7, 10, 10.000, 168.2400, -44.5600, 73.00, 3.091
1971, 6, 24, 1, 45, 30.000, 174.1300, -39.4500, 202.00, 3.770
1971, 6, 25, 5, 57, 38.000, 168.2800, -44.6400, 77.00, 3.096
1971, 7, 1, 13, 5, 57.000, 175.8600, -37.8200, 121.00, 3.335
1971, 7, 4, 12, 40, 11.000, 179.8400, -36.5500, 156.00, 4.206
1971, 7, 11, 7, 9, 31.000, 167.6900, -45.0800, 123.00, 3.235
1971, 7, 25, 2, 47, 45.000, 173.2600, -40.8100, 186.00, 3.649
1971, 7, 26, 15, 12, 46.000, 176.4200, -38.8200, 100.00, 3.987
1971, 7, 30, 13, 42, 29.000, 175.1500, -38.8500, 233.00, 3.048
1971, 8, 2, 9, 14, 40.000, 176.2300, -38.0100, 179.00, 3.949
1971, 8, 5, 10, 29, 15.000, 178.3900, -36.0800, 240.00, 3.226
1971, 8, 9, 5, 26, 15.000, 174.7500, -39.1300, 229.00, 3.436
1971, 8, 10, 14, 28, 35.000, 176.5800, -39.5200, 86.00, 3.361
1971, 8, 25, 8, 28, 5.000, 178.1500, -36.1300, 200.00, 3.417
1971, 8, 31, 13, 53, 14.000, 177.9500, -36.1400, 196.00, 3.839
1971, 9, 4, 0, 24, 30.000, 174.5200, -41.3400, 52.00, 3.632
1971, 9, 5, 17, 55, 36.000, 172.9500, -41.5300, 80.00, 3.776
1971, 9, 6, 9, 53, 39.000, 175.2300, -38.8800, 219.00, 3.207
1971, 9, 7, 10, 55, 58.000, 174.9700, -41.0200, 55.00, 3.195
1971, 9, 9, 4, 59, 4.000, 167.3800, -45.2500, 103.00, 3.225
1971, 9, 10, 13, 9, 52.000, 175.9600, -38.6400, 159.00, 3.122
1971, 9, 12, 16, 48, 9.000, 167.1000, -45.9400, 75.00, 3.708
1971, 9, 13, 10, 41, 12.000, 176.6100, -37.5900, 180.00, 3.378
1971, 9, 15, 2, 38, 9.000, 174.8500, -39.1600, 231.00, 3.002
1971, 9, 15, 19, 53, 2.000, 167.7300, -44.9000, 94.00, 3.323
1971, 9, 18, 23, 18, 9.000, 172.8800, -41.4300, 190.00, 3.431
1971, 9, 24, 3, 8, 29.000, 176.2600, -38.4100, 122.00, 3.281
1971, 10, 9, 8, 29, 55.000, 177.6200, -37.7700, 88.00, 3.809
1971, 10, 10, 11, 18, 54.000, 167.2600, -45.8700, 134.00, 4.732
1971, 10, 15, 6, 56, 48.000, 175.9600, -38.5200, 170.00, 3.386
1971, 10, 15, 21, 29, 9.000, 167.7500, -45.1200, 120.00, 3.326
1971, 10, 16, 6, 17, 48.000, 167.3300, -45.3400, 67.00, 3.372
1971, 10, 19, 8, 9, 31.000, 174.8500, -39.1500, 205.00, 3.145
1971, 10, 24, 20, 1, 17.000, 178.2700, -36.4900, 121.00, 3.430
1971, 10, 28, 2, 45, 58.000, 176.2800, -37.9700, 200.00, 3.389
1971, 10, 30, 17, 40, 44.000, 174.3600, -40.6600, 101.00, 3.511
1971, 10, 31, 12, 10, 21.000, 176.4400, -38.8000, 103.00, 5.353
1971, 11, 6, 17, 6, 18.000, 178.2900, -35.6200, 277.00, 3.093
1971, 11, 8, 14, 11, 19.000, 174.2100, -39.6000, 205.00, 3.570
1971, 11, 11, 1, 52, 48.000, 177.2700, -37.5800, 157.00, 3.593
1971, 11, 11, 6, 25, 17.000, 175.5500, -39.3500, 105.00, 4.530
1971, 11, 11, 14, 40, 8.000, 167.1400, -45.4100, 73.00, 3.778
1971, 11, 16, 8, 7, 54.000, 166.9800, -45.2300, 67.00, 3.575
1971, 11, 20, 8, 30, 25.000, 177.8700, -36.3300, 158.00, 3.805
1971, 11, 21, 14, 15, 18.000, 176.6800, -37.1500, 233.00, 3.291
1971, 11, 25, 19, 58, 4.000, 174.1100, -40.6500, 91.00, 3.533
1971, 11, 26, 6, 40, 31.000, 176.2900, -37.7800, 207.00, 4.028
1971, 12, 3, 17, 38, 50.000, 177.2100, -37.5200, 152.00, 3.513
1971, 12, 5, 2, 29, 30.000, 176.3800, -38.3600, 150.00, 4.712
1971, 12, 5, 2, 57, 43.000, 174.8600, -39.7700, 75.00, 3.409
1971, 12, 5, 4, 38, 31.000, 167.2600, -45.3500, 88.00, 3.240
1971, 12, 5, 18, 47, 38.000, 173.8900, -40.4000, 131.00, 4.245
1971, 12, 6, 15, 22, 31.000, 176.6700, -37.9700, 162.00, 3.225
1971, 12, 7, 14, 46, 22.000, 167.7600, -44.8800, 68.00, 3.441
1971, 12, 10, 22, 58, 35.000, 176.9100, -37.0900, 206.00, 4.785
1971, 12, 17, 13, 23, 19.000, 178.3100, -35.5500, 210.00, 3.357
1971, 12, 21, 12, 44, 19.000, 175.2100, -40.3400, 100.00, 3.398
1971, 12, 28, 2, 0, 54.000, 178.1400, -37.6000, 87.00, 4.554
1971, 12, 28, 22, 21, 3.000, 175.1700, -39.0700, 164.00, 3.729
1972, 1, 3, 11, 18, 52.000, 175.7300, -40.9200, 50.00, 3.367
1972, 1, 8, 11, 39, 13.000, 176.3000, -37.8400, 229.00, 4.626
1972, 1, 15, 4, 53, 16.000, 176.7300, -37.2400, 239.00, 3.416
1972, 1, 17, 15, 27, 33.000, 173.0100, -40.9500, 201.00, 3.821
1972, 1, 20, 3, 38, 46.000, 167.6200, -45.1200, 115.00, 3.499
1972, 1, 31, 9, 5, 57.000, 174.9400, -39.0400, 228.00, 3.067
1972, 2, 4, 13, 7, 39.000, 177.1200, -37.5400, 139.00, 3.550
1972, 2, 18, 9, 8, 40.000, 176.7700, -36.9500, 271.00, 3.664
1972, 2, 28, 6, 15, 43.000, 178.3500, -35.9200, 248.00, 3.924
1972, 2, 28, 9, 57, 21.000, 178.2800, -35.9400, 243.00, 3.876
1972, 2, 28, 12, 6, 52.000, 180.0800, -36.5800, 145.00, 4.346
1972, 3, 2, 12, 21, 12.000, 173.7300, -40.1100, 161.00, 3.164
1972, 3, 3, 7, 51, 4.000, 174.2800, -39.6100, 199.00, 3.073
1972, 3, 11, 15, 41, 52.000, 173.8800, -39.5900, 199.00, 3.772
1972, 3, 12, 1, 17, 21.000, 175.9700, -38.0800, 197.00, 4.426
1972, 3, 16, 22, 43, 20.000, 176.9800, -37.4800, 130.00, 3.773
1972, 3, 17, 23, 52, 9.000, 175.4300, -38.5700, 222.00, 3.053
1972, 3, 20, 7, 52, 21.000, 174.6700, -40.4000, 93.00, 3.455
1972, 3, 23, 15, 47, 46.000, 173.8900, -40.6700, 115.00, 3.278
1972, 3, 25, 9, 22, 3.000, 173.4200, -40.2300, 167.00, 3.633
1972, 3, 29, 15, 24, 4.000, 167.6300, -44.9900, 88.00, 3.448
1972, 4, 5, 18, 29, 18.000, 175.7000, -39.0100, 109.00, 3.862
1972, 4, 7, 22, 31, 47.000, 174.3600, -41.7600, 60.00, 3.072
1972, 4, 11, 14, 48, 27.000, 175.2300, -39.1700, 156.00, 4.325
1972, 4, 12, 15, 52, 1.000, 167.5100, -45.1000, 91.00, 3.291
1972, 4, 16, 2, 52, 23.000, 174.0300, -39.6400, 186.00, 3.330
1972, 4, 20, 18, 35, 3.000, 176.4500, -37.2300, 280.00, 3.038
1972, 5, 1, 0, 54, 22.000, 175.5700, -40.3600, 85.00, 4.624
1972, 5, 1, 20, 58, 36.000, 177.9700, -36.4800, 199.00, 3.656
1972, 5, 7, 10, 0, 3.000, 178.3000, -37.5300, 121.00, 3.110
1972, 5, 12, 0, 49, 38.000, 178.0800, -35.5900, 289.00, 3.425
1972, 5, 12, 6, 52, 15.000, 177.4300, -37.0700, 185.00, 3.060
1972, 5, 17, 4, 0, 31.000, 176.1700, -38.7100, 111.00, 4.205
1972, 5, 18, 19, 37, 33.000, 175.8000, -38.5000, 164.00, 3.232
1972, 5, 20, 21, 9, 29.000, 167.5200, -45.0200, 107.00, 3.348
1972, 5, 21, 0, 34, 20.000, 178.0600, -36.2700, 211.00, 3.933
1972, 5, 21, 15, 4, 26.000, 176.8700, -37.4100, 174.00, 3.318
1972, 5, 23, 11, 13, 33.000, 174.5000, -39.3700, 256.00, 3.511
1972, 5, 23, 20, 37, 34.000, 176.8100, -36.9000, 287.00, 3.021
1972, 5, 26, 10, 30, 41.000, 172.6200, -41.2400, 202.00, 3.377
1972, 5, 27, 19, 42, 6.000, 175.5200, -38.7400, 195.00, 3.640
1972, 6, 1, 15, 1, 30.000, 177.6000, -37.0100, 166.00, 3.139
1972, 6, 10, 14, 40, 25.000, 176.2600, -37.7100, 223.00, 4.565
1972, 6, 12, 10, 56, 47.000, 175.0300, -38.9900, 251.00, 3.552
1972, 6, 13, 9, 21, 1.000, 174.4200, -39.4300, 214.00, 3.742
1972, 6, 14, 1, 59, 9.000, 177.1500, -37.9600, 61.00, 3.899
1972, 6, 19, 23, 48, 38.000, 172.8900, -40.8400, 255.00, 3.556
1972, 6, 22, 0, 28, 0.000, 173.5100, -40.4800, 138.00, 3.539
1972, 6, 22, 22, 4, 44.000, 175.6400, -39.4600, 175.00, 3.317
1972, 7, 4, 18, 15, 30.000, 176.0200, -38.2500, 181.00, 3.284
1972, 7, 11, 8, 38, 34.000, 177.2400, -38.1000, 65.00, 3.397
1972, 7, 17, 10, 40, 30.000, 178.1000, -35.8600, 253.00, 3.227
1972, 7, 18, 17, 16, 14.000, 176.7600, -37.0900, 255.00, 3.733
1972, 7, 24, 21, 50, 53.000, 175.7300, -39.9700, 74.00, 3.299
1972, 7, 26, 12, 49, 53.000, 175.7100, -38.7000, 172.00, 3.454
1972, 7, 28, 20, 45, 38.000, 167.4700, -45.0900, 96.00, 4.088
1972, 8, 4, 19, 29, 19.000, 178.8100, -36.1100, 247.00, 3.677
1972, 8, 10, 21, 15, 45.000, 175.2900, -39.0700, 149.00, 3.962
1972, 8, 15, 1, 33, 23.000, 173.6000, -40.9400, 114.00, 3.623
1972, 8, 30, 22, 3, 49.000, 175.4400, -38.7100, 179.00, 3.396
1972, 8, 31, 8, 56, 17.000, 177.4500, -37.2800, 142.00, 4.214
1972, 8, 31, 23, 58, 25.000, 167.7200, -44.8800, 145.00, 3.257
1972, 9, 5, 14, 3, 30.000, 177.7700, -37.4500, 114.00, 3.875
1972, 9, 5, 19, 41, 32.000, 177.2700, -37.6900, 127.00, 3.653
1972, 9, 6, 17, 13, 0.000, 177.5500, -36.6200, 217.00, 3.039
1972, 9, 19, 14, 31, 58.000, 177.4400, -38.3700, 58.00, 3.623
1972, 9, 22, 15, 31, 0.000, 178.6500, -34.9300, 269.00, 4.333
1972, 9, 22, 21, 5, 10.000, 175.8000, -38.4400, 167.00, 4.341
1972, 9, 22, 23, 13, 28.000, 178.3800, -38.0000, 58.00, 3.885
1972, 9, 23, 3, 20, 51.000, 177.5100, -39.1300, 96.00, 3.636
1972, 9, 23, 13, 31, 44.000, 174.6800, -39.1800, 220.00, 4.019
1972, 9, 24, 21, 27, 24.000, 174.2800, -39.4100, 221.00, 3.688
1972, 9, 25, 23, 16, 9.000, 173.5600, -40.4700, 136.00, 3.595
1972, 9, 28, 13, 57, 27.000, 174.1000, -39.5900, 168.00, 3.067
1972, 9, 29, 0, 6, 3.000, 165.1600, -46.7100, 139.00, 3.144
1972, 9, 29, 18, 7, 10.000, 174.5800, -39.7400, 118.00, 3.278
1972, 10, 3, 10, 31, 49.000, 177.4500, -36.9700, 177.00, 3.296
1972, 10, 4, 0, 7, 2.000, 167.5500, -45.1400, 102.00, 3.071
1972, 10, 4, 8, 59, 3.000, 176.1900, -40.0200, 101.00, 3.770
1972, 10, 9, 1, 14, 59.000, 167.2200, -45.4600, 86.00, 3.046
1972, 10, 12, 8, 36, 18.000, 175.8600, -38.5700, 156.00, 3.390
1972, 10, 12, 11, 19, 10.000, 175.3000, -38.4200, 270.00, 4.316
1972, 10, 17, 5, 59, 58.000, 173.5400, -40.0800, 224.00, 3.157
1972, 10, 20, 3, 33, 4.000, 174.7100, -41.1600, 64.00, 3.110
1972, 10, 22, 12, 3, 51.000, 177.0500, -36.7000, 267.00, 3.310
1972, 10, 23, 3, 31, 12.000, 177.5700, -37.5700, 112.00, 3.789
1972, 10, 29, 18, 11, 13.000, 174.5200, -41.3500, 60.00, 3.154
1972, 10, 30, 2, 41, 18.000, 176.1500, -37.9700, 200.00, 3.498
1972, 10, 31, 12, 0, 8.000, 176.6400, -37.3600, 230.00, 3.297
1972, 11, 2, 12, 3, 21.000, 167.4900, -45.2700, 104.00, 3.239
1972, 11, 5, 8, 56, 2.000, 174.7300, -39.8100, 45.00, 3.011
1972, 11, 5, 17, 21, 38.000, 176.3000, -37.7100, 242.00, 3.294
1972, 11, 6, 9, 25, 16.000, 177.9300, -36.1100, 257.00, 3.049
1972, 11, 6, 10, 18, 24.000, 177.2100, -37.3600, 116.00, 3.548
1972, 11, 8, 14, 57, 18.000, 178.8900, -35.7700, 280.00, 3.585
1972, 11, 9, 5, 46, 19.000, 176.8600, -37.3300, 347.00, 3.057
1972, 11, 11, 4, 52, 0.000, 177.7400, -36.2100, 236.00, 3.313
1972, 11, 11, 13, 0, 54.000, 177.0000, -37.0100, 206.00, 4.268
1972, 11, 12, 1, 27, 36.000, 176.6300, -37.9200, 177.00, 3.258
1972, 11, 13, 14, 15, 41.000, 173.6200, -40.3700, 173.00, 3.936
1972, 11, 14, 8, 26, 28.000, 174.2200, -40.3200, 121.00, 3.870
