year, month, day, lon, lat, dep, mag, isslab
1962, 10, 29, 176.0300, -37.1400, 33.0000, 3.694, 0
1962, 10, 30, 176.1700, -37.1100, 12.0000, 3.507, 0
1962, 11, 2, 176.8600, -39.7000, 12.0000, 3.954, 0
1962, 11, 3, 178.9300, -38.3800, 12.0000, 4.464, 0
1962, 11, 19, 177.0600, -39.2900, 12.0000, 3.278, 0
1962, 11, 21, 179.4400, -35.7400, 12.0000, 4.349, 0
1962, 12, 4, 174.2500, -41.6300, 12.0000, 3.303, 0
1962, 12, 10, 175.9800, -39.9400, 12.0000, 4.000, 0
1962, 12, 17, 176.6200, -37.8500, 12.0000, 3.456, 0
1962, 12, 23, 176.7000, -38.2000, 12.0000, 3.201, 0
1962, 12, 23, 179.3900, -37.7100, 12.0000, 4.561, 0
1962, 12, 25, 175.8800, -38.7000, 33.0000, 3.125, 0
1962, 12, 25, 175.1500, -40.8400, 33.0000, 3.058, 0
1963, 1, 11, 174.0800, -41.4900, 33.0000, 3.420, 0
1963, 1, 12, 174.3000, -39.8500, 33.0000, 3.110, 0
1963, 1, 19, 172.3900, -41.2000, 12.0000, 3.360, 0
1963, 1, 20, 174.6800, -41.7600, 12.0000, 3.176, 0
1963, 1, 21, 166.0600, -46.2500, 12.0000, 4.099, 0
1963, 1, 23, 174.5900, -40.5300, 33.0000, 3.312, 0
1963, 1, 26, 176.8800, -37.9000, 12.0000, 4.194, 0
1963, 1, 26, 174.3400, -39.9600, 12.0000, 3.643, 0
1963, 1, 27, 174.7100, -39.5800, 33.0000, 3.329, 0
1963, 2, 1, 173.4600, -41.6400, 12.0000, 3.905, 0
1963, 2, 6, 176.4600, -40.5700, 12.0000, 3.762, 0
1963, 2, 9, 178.4800, -35.1700, 12.0000, 4.876, 0
1963, 2, 9, 178.3800, -35.4800, 12.0000, 4.493, 0
1963, 2, 16, 178.4600, -35.8300, 12.0000, 3.881, 0
1963, 2, 18, 174.7200, -41.7500, 5.0000, 3.129, 0
1963, 2, 24, 178.8000, -38.3800, 12.0000, 3.796, 0
1963, 2, 27, 176.8900, -39.9700, 12.0000, 3.552, 0
1963, 2, 27, 175.4100, -41.0200, 12.0000, 3.258, 0
1963, 3, 3, 177.7400, -37.9900, 12.0000, 3.099, 0
1963, 3, 10, 174.9600, -40.7100, 12.0000, 3.970, 0
1963, 3, 18, 179.6300, -37.2100, 33.0000, 3.966, 1
1963, 3, 19, 172.2900, -41.6700, 12.0000, 3.201, 0
1963, 3, 25, 177.5800, -37.7900, 12.0000, 4.520, 0
1963, 4, 9, 176.0300, -36.9800, 12.0000, 3.283, 0
1963, 4, 10, 176.6500, -40.7800, 12.0000, 3.725, 0
1963, 4, 10, 175.9800, -36.9500, 12.0000, 3.609, 0
1963, 4, 11, 176.3300, -37.4000, 12.0000, 3.181, 0
1963, 4, 12, 176.8020, -38.7021, 20.7800, 5.518, 0
1963, 4, 12, 175.4600, -37.1000, 12.0000, 3.767, 0
1963, 4, 14, 177.2100, -39.5100, 12.0000, 3.286, 0
1963, 4, 21, 174.6400, -42.2800, 33.0000, 3.515, 1
1963, 4, 22, 166.5200, -45.9100, 12.0000, 3.813, 0
1963, 4, 22, 173.6800, -42.5100, 33.0000, 3.114, 1
1963, 4, 25, 175.8600, -40.3600, 12.0000, 3.418, 0
1963, 4, 27, 175.2800, -40.1400, 33.0000, 3.020, 0
1963, 4, 28, 178.1400, -37.3400, 33.0000, 4.438, 0
1963, 4, 30, 175.5400, -40.9300, 12.0000, 3.641, 0
1963, 5, 3, 175.4700, -39.8600, 12.0000, 3.405, 0
1963, 5, 12, 178.0600, -37.0700, 12.0000, 4.091, 0
1963, 5, 13, 176.7600, -40.4600, 33.0000, 4.262, 1
1963, 5, 20, 173.9600, -40.2500, 12.0000, 3.545, 0
1963, 5, 23, 178.1700, -39.1400, 12.0000, 3.592, 0
1963, 5, 25, 179.2200, -37.3300, 12.0000, 4.258, 0
1963, 5, 31, 174.8600, -40.9700, 12.0000, 3.762, 0
1963, 6, 1, 174.0000, -40.9000, 12.0000, 3.201, 0
1963, 6, 3, 177.9900, -36.5100, 33.0000, 4.209, 0
1963, 6, 4, 167.4700, -44.8200, 12.0000, 3.487, 0
1963, 6, 14, 176.6700, -39.6400, 12.0000, 3.799, 0
1963, 6, 14, 175.8000, -39.0900, 12.0000, 3.201, 0
1963, 6, 19, 174.3500, -41.4800, 12.0000, 3.711, 0
1963, 6, 20, 174.9500, -39.8300, 12.0000, 3.242, 0
1963, 6, 21, 174.9600, -40.0700, 12.0000, 3.372, 0
1963, 6, 21, 174.2500, -41.1800, 33.0000, 3.915, 0
1963, 6, 23, 174.7900, -39.2100, 12.0000, 3.463, 0
1963, 6, 25, 176.8700, -40.9300, 12.0000, 3.678, 0
1963, 6, 29, 177.5000, -37.9600, 12.0000, 4.221, 0
1963, 6, 30, 172.5500, -41.1600, 12.0000, 3.750, 0
1963, 7, 1, 176.8400, -37.8800, 33.0000, 3.568, 0
1963, 7, 10, 173.6400, -41.7100, 33.0000, 3.164, 0
1963, 7, 21, 172.3100, -41.3900, 12.0000, 3.667, 0
1963, 7, 22, 167.5600, -44.8300, 12.0000, 3.609, 0
1963, 7, 22, 176.7300, -37.5600, 12.0000, 3.630, 0
1963, 7, 23, 171.6800, -41.7200, 5.0000, 3.428, 0
1963, 7, 26, 176.1800, -40.5700, 12.0000, 3.133, 0
1963, 8, 1, 171.5100, -41.8100, 12.0000, 4.119, 0
1963, 8, 4, 169.6400, -44.8600, 12.0000, 3.847, 0
1963, 8, 7, 166.8900, -45.2600, 33.0000, 4.043, 1
1963, 8, 13, 177.6400, -38.1600, 33.0000, 4.578, 0
1963, 8, 14, 165.0000, -47.3000, 12.0000, 4.711, 0
1963, 8, 14, 168.0500, -44.5300, 33.0000, 3.793, 0
1963, 8, 16, 173.8200, -39.4100, 12.0000, 3.265, 0
1963, 8, 17, 174.0400, -40.5400, 33.0000, 3.066, 0
1963, 8, 24, 175.8500, -39.6200, 12.0000, 3.007, 0
1963, 8, 24, 178.8200, -37.4400, 12.0000, 4.440, 0
1963, 8, 28, 175.8300, -37.3700, 12.0000, 3.711, 0
1963, 8, 29, 178.5900, -35.8200, 12.0000, 4.582, 0
1963, 8, 29, 178.0000, -35.7100, 12.0000, 4.295, 0
1963, 9, 2, 178.8200, -38.8300, 12.0000, 4.330, 0
1963, 9, 3, 176.2500, -39.3400, 33.0000, 3.360, 0
1963, 9, 8, 179.3900, -36.1700, 12.0000, 3.507, 0
1963, 9, 11, 174.9800, -40.2000, 12.0000, 3.553, 0
1963, 9, 13, 173.5200, -41.5000, 12.0000, 3.700, 0
1963, 9, 21, 177.8800, -36.3800, 33.0000, 4.221, 0
1963, 9, 23, 178.7500, -37.6000, 33.0000, 3.780, 1
1963, 9, 27, 173.7000, -41.5700, 12.0000, 4.329, 0
1963, 9, 27, 172.2600, -41.4400, 12.0000, 3.768, 0
1963, 9, 30, 176.2400, -39.6600, 12.0000, 4.010, 0
1963, 9, 30, 167.5100, -44.6800, 12.0000, 3.609, 0
1963, 10, 3, 168.7500, -44.1500, 12.0000, 4.028, 0
1963, 10, 20, 167.1600, -45.1700, 12.0000, 3.813, 0
1963, 10, 23, 167.4900, -44.8100, 33.0000, 3.507, 0
1963, 10, 25, 176.1000, -36.4800, 12.0000, 4.654, 0
1963, 10, 27, 166.4900, -45.5700, 33.0000, 3.874, 1
1963, 10, 27, 175.0900, -40.8600, 33.0000, 4.017, 0
1963, 10, 28, 174.3600, -41.6000, 12.0000, 3.793, 0
1963, 11, 3, 176.4000, -40.2400, 12.0000, 3.582, 0
1963, 11, 6, 171.6000, -41.7000, 33.0000, 3.100, 0
1963, 11, 6, 174.5500, -40.1500, 12.0000, 3.737, 0
1963, 11, 7, 174.3900, -41.8200, 12.0000, 4.004, 0
1963, 11, 7, 176.4600, -40.4900, 12.0000, 3.648, 0
1963, 11, 10, 178.2600, -37.9500, 33.0000, 3.627, 1
1963, 11, 10, 176.3300, -36.0200, 12.0000, 4.094, 0
1963, 11, 12, 173.9100, -42.2300, 12.0000, 3.372, 0
1963, 11, 18, 165.5000, -47.9000, 33.0000, 3.839, 0
1963, 11, 18, 180.4500, -36.1700, 33.0000, 4.425, 1
1963, 11, 23, 175.9800, -40.4400, 12.0000, 3.061, 0
1963, 11, 24, 174.2200, -42.1700, 12.0000, 3.618, 0
1963, 11, 24, 175.2100, -39.2600, 12.0000, 3.609, 0
1963, 11, 29, 172.4400, -41.4300, 12.0000, 3.541, 0
1963, 11, 29, 176.5000, -37.8000, 12.0000, 3.500, 0
1963, 11, 29, 177.3200, -39.1400, 12.0000, 4.323, 0
1963, 12, 5, 174.0300, -41.2700, 33.0000, 3.482, 0
1963, 12, 5, 167.0800, -44.7600, 33.0000, 3.670, 1
1963, 12, 8, 177.7000, -36.3400, 12.0000, 4.255, 0
1963, 12, 8, 178.4200, -35.5300, 33.0000, 4.090, 0
1963, 12, 8, 172.3200, -41.0600, 12.0000, 3.870, 0
1963, 12, 9, 166.4400, -46.2000, 12.0000, 4.170, 0
1963, 12, 10, 168.1700, -44.5400, 33.0000, 4.104, 0
1963, 12, 10, 165.1900, -47.5100, 12.0000, 4.068, 0
1963, 12, 10, 165.7600, -47.6300, 12.0000, 3.584, 0
1963, 12, 11, 175.3200, -40.3200, 12.0000, 3.023, 0
1963, 12, 26, 176.6000, -40.5500, 12.0000, 3.562, 0
1963, 12, 28, 176.8000, -37.2100, 12.0000, 4.331, 0
1963, 12, 28, 167.5700, -44.7800, 33.0000, 3.482, 0
1964, 1, 2, 165.3900, -46.3600, 33.0000, 4.145, 1
1964, 1, 7, 172.2100, -41.4200, 12.0000, 3.150, 0
1964, 1, 9, 176.3000, -37.4000, 12.0000, 4.500, 0
1964, 1, 9, 176.3000, -37.4000, 12.0000, 4.500, 0
1964, 1, 9, 174.2500, -42.3500, 12.0000, 4.585, 0
1964, 1, 11, 174.4700, -40.6500, 33.0000, 3.609, 0
1964, 1, 13, 177.4300, -36.9000, 33.0000, 3.752, 0
1964, 1, 15, 178.0700, -38.3800, 33.0000, 3.099, 1
1964, 1, 15, 176.5400, -40.4400, 12.0000, 3.986, 0
1964, 1, 15, 167.9400, -44.6000, 33.0000, 3.915, 0
1964, 1, 17, 176.3600, -37.4000, 33.0000, 3.694, 0
1964, 1, 20, 167.8000, -44.9700, 33.0000, 3.580, 0
1964, 1, 22, 177.4500, -37.7200, 33.0000, 3.550, 0
1964, 2, 2, 176.0000, -38.5000, 33.0000, 4.500, 0
1964, 2, 2, 176.0000, -38.5000, 33.0000, 4.500, 0
1964, 2, 4, 175.1200, -40.2100, 12.0000, 3.337, 0
1964, 2, 6, 175.7600, -39.7600, 12.0000, 3.824, 0
1964, 2, 9, 176.7900, -40.1000, 12.0000, 3.315, 0
1964, 2, 12, 174.9100, -40.6900, 12.0000, 3.737, 0
1964, 2, 21, 177.2600, -39.2800, 12.0000, 3.718, 0
1964, 2, 27, 178.7800, -37.1600, 12.0000, 3.580, 0
1964, 2, 27, 175.7100, -39.0900, 12.0000, 3.269, 0
1964, 2, 28, 174.0100, -42.2800, 12.0000, 3.711, 0
1964, 2, 29, 179.6300, -37.5200, 12.0000, 3.480, 0
1964, 3, 2, 172.0700, -41.4400, 12.0000, 3.635, 0
1964, 3, 4, 176.1000, -38.6000, 25.0000, 4.500, 0
1964, 3, 9, 167.6100, -45.3900, 33.0000, 3.745, 0
1964, 3, 13, 175.5800, -39.6500, 33.0000, 3.541, 0
1964, 3, 16, 166.6200, -48.0400, 33.0000, 3.635, 0
1964, 3, 18, 174.4100, -41.8000, 12.0000, 3.925, 0
1964, 3, 26, 166.0100, -47.7400, 33.0000, 3.568, 0
1964, 3, 26, 174.9200, -40.2200, 33.0000, 3.907, 0
1964, 3, 28, 166.5200, -46.4300, 33.0000, 3.691, 0
1964, 3, 28, 166.2700, -46.1300, 12.0000, 3.584, 0
1964, 3, 28, 168.7900, -44.2900, 33.0000, 3.478, 0
1964, 4, 2, 165.8400, -47.3000, 33.0000, 4.405, 0
1964, 4, 15, 167.4300, -45.4000, 33.0000, 4.471, 0
1964, 4, 15, 177.5300, -37.7100, 12.0000, 4.553, 0
1964, 4, 19, 173.5100, -41.1400, 12.0000, 3.551, 0
1964, 4, 21, 178.1400, -39.1600, 12.0000, 3.485, 0
1964, 4, 27, 175.2600, -41.4900, 12.0000, 3.187, 0
1964, 4, 27, 174.9500, -41.1100, 12.0000, 3.079, 0
1964, 5, 3, 175.3600, -40.9900, 12.0000, 3.498, 0
1964, 5, 4, 167.3700, -44.8800, 33.0000, 3.329, 1
1964, 5, 8, 173.4500, -41.6000, 33.0000, 4.432, 0
1964, 5, 20, 175.7500, -39.3100, 12.0000, 3.099, 0
1964, 5, 20, 175.3600, -36.9100, 33.0000, 3.637, 0
1964, 5, 25, 177.6300, -37.2700, 33.0000, 4.338, 0
1964, 5, 30, 178.2200, -37.1300, 33.0000, 3.743, 0
1964, 6, 1, 177.7100, -37.1100, 12.0000, 3.718, 0
1964, 6, 3, 175.0400, -40.1000, 12.0000, 3.348, 0
1964, 6, 3, 175.3100, -41.0100, 12.0000, 4.048, 0
1964, 6, 9, 172.1200, -41.5300, 12.0000, 4.062, 0
1964, 6, 10, 177.1000, -40.9800, 12.0000, 3.520, 0
1964, 6, 11, 177.0900, -40.9000, 12.0000, 3.601, 0
1964, 6, 12, 178.2300, -40.0500, 12.0000, 3.729, 0
1964, 6, 14, 172.3300, -41.3600, 12.0000, 3.155, 0
1964, 6, 14, 174.4600, -40.8000, 12.0000, 3.380, 0
1964, 6, 15, 174.8400, -40.1300, 12.0000, 3.637, 0
1964, 6, 16, 177.3600, -39.2400, 12.0000, 3.499, 0
1964, 6, 16, 172.8700, -42.1100, 12.0000, 3.426, 0
1964, 6, 24, 178.4400, -36.6000, 33.0000, 3.558, 0
1964, 6, 24, 167.7000, -44.8900, 12.0000, 4.064, 0
1964, 6, 26, 178.2400, -37.9700, 33.0000, 3.990, 1
1964, 6, 26, 177.3000, -38.2000, 25.0000, 3.000, 0
1964, 6, 27, 176.4000, -38.8400, 12.0000, 3.117, 0
1964, 7, 1, 177.8800, -38.9500, 33.0000, 3.201, 1
1964, 7, 7, 168.6000, -44.2100, 33.0000, 3.507, 0
1964, 7, 7, 176.6800, -40.5800, 12.0000, 3.711, 0
1964, 7, 10, 171.4500, -41.8200, 33.0000, 3.023, 0
1964, 7, 16, 176.0400, -40.7600, 33.0000, 3.678, 1
1964, 7, 16, 176.2000, -38.3000, 25.0000, 4.500, 0
1964, 7, 16, 176.2000, -38.3000, 25.0000, 4.500, 0
1964, 7, 20, 179.8300, -36.1900, 33.0000, 4.790, 1
1964, 7, 20, 180.1400, -36.0100, 33.0000, 4.841, 1
1964, 7, 29, 166.8300, -46.2700, 33.0000, 3.737, 0
1964, 7, 30, 175.6600, -37.6200, 12.0000, 3.833, 0
1964, 7, 30, 175.8000, -37.6000, 12.0000, 3.000, 0
1964, 8, 10, 177.3400, -39.6100, 33.0000, 3.273, 1
1964, 8, 11, 168.2100, -44.6300, 12.0000, 3.521, 0
1964, 8, 13, 177.4400, -37.1400, 12.0000, 3.966, 0
1964, 8, 16, 167.5800, -44.9200, 33.0000, 4.276, 0
1964, 8, 16, 173.7000, -39.3800, 12.0000, 3.110, 0
1964, 8, 18, 173.7400, -39.4100, 12.0000, 3.201, 0
1964, 8, 21, 167.3100, -44.8900, 33.0000, 3.487, 1
1964, 8, 22, 175.7200, -40.1200, 12.0000, 3.252, 0
1964, 8, 23, 174.0300, -41.9500, 12.0000, 3.586, 0
1964, 8, 24, 177.9000, -38.9000, 12.0000, 4.349, 0
1964, 8, 24, 177.9200, -38.7700, 33.0000, 3.983, 1
1964, 8, 25, 176.1200, -40.5000, 12.0000, 4.131, 0
1964, 8, 29, 176.2800, -40.4700, 12.0000, 3.378, 0
1964, 8, 31, 177.6500, -39.4300, 12.0000, 3.482, 0
1964, 9, 4, 168.1400, -44.6600, 33.0000, 4.127, 0
1964, 9, 8, 176.1700, -39.6600, 12.0000, 3.648, 0
1964, 9, 11, 175.0100, -40.0500, 12.0000, 3.256, 0
1964, 9, 12, 175.9300, -39.6000, 12.0000, 3.518, 0
1964, 9, 21, 175.2300, -39.0300, 12.0000, 3.114, 0
1964, 9, 22, 174.8200, -40.8700, 12.0000, 3.436, 0
1964, 9, 23, 178.5200, -38.7500, 33.0000, 3.222, 1
1964, 9, 25, 171.4500, -41.6500, 33.0000, 4.097, 0
1964, 10, 5, 177.7700, -37.5000, 33.0000, 3.431, 0
1964, 10, 7, 174.4000, -42.0000, 33.0000, 3.881, 1
1964, 10, 14, 177.2500, -37.6700, 33.0000, 3.637, 0
1964, 10, 14, 171.7700, -41.9500, 12.0000, 3.201, 0
1964, 11, 5, 177.4300, -38.3700, 12.0000, 4.137, 0
1964, 11, 11, 177.9800, -39.3600, 12.0000, 4.170, 0
1964, 11, 13, 175.9600, -38.9200, 12.0000, 3.286, 0
1964, 11, 15, 176.7000, -40.6500, 12.0000, 3.602, 0
1964, 11, 20, 176.9300, -39.2800, 12.0000, 4.405, 0
1964, 11, 21, 166.3600, -46.0200, 12.0000, 3.711, 0
1964, 11, 22, 176.9300, -40.0500, 12.0000, 3.168, 0
1964, 11, 22, 177.0300, -38.2400, 33.0000, 3.129, 0
1964, 12, 3, 176.1000, -38.6000, 25.0000, 4.500, 0
1964, 12, 3, 176.1000, -38.6000, 25.0000, 4.500, 0
1964, 12, 6, 175.0900, -40.0900, 33.0000, 3.480, 0
1964, 12, 6, 175.0900, -40.0400, 33.0000, 3.856, 0
1964, 12, 20, 166.9500, -45.1000, 33.0000, 3.551, 1
1964, 12, 30, 177.1600, -39.4500, 33.0000, 3.697, 1
1964, 12, 30, 178.0600, -38.4100, 39.0000, 3.728, 1
1965, 1, 1, 174.6300, -41.0400, 12.0000, 3.150, 0
1965, 1, 2, 176.7200, -40.6200, 12.0000, 3.624, 0
1965, 1, 4, 172.4700, -41.6800, 12.0000, 3.269, 0
1965, 1, 8, 177.9900, -37.1300, 33.0000, 3.520, 0
1965, 1, 9, 178.0700, -36.9200, 33.0000, 3.580, 0
1965, 1, 9, 178.4300, -36.2900, 33.0000, 3.813, 0
1965, 1, 10, 174.2400, -41.6100, 12.0000, 3.516, 0
1965, 1, 12, 174.6600, -39.3400, 33.0000, 3.405, 0
1965, 1, 14, 175.8900, -39.1100, 12.0000, 5.101, 0
1965, 1, 22, 166.6200, -47.3200, 12.0000, 4.255, 0
1965, 1, 22, 171.8100, -41.8800, 12.0000, 3.018, 0
1965, 1, 25, 168.3300, -44.5300, 23.0000, 3.120, 0
1965, 1, 25, 174.6200, -40.5600, 12.0000, 4.033, 0
1965, 2, 2, 174.3000, -41.1500, 12.0000, 3.660, 0
1965, 2, 5, 171.9100, -41.6600, 12.0000, 3.342, 0
1965, 2, 6, 166.0300, -47.2800, 12.0000, 4.432, 0
1965, 2, 8, 175.8400, -40.8400, 12.0000, 3.260, 0
1965, 2, 14, 175.4600, -41.1000, 12.0000, 3.163, 0
1965, 2, 24, 173.5500, -39.8400, 33.0000, 3.215, 0
1965, 3, 3, 177.0000, -40.6900, 12.0000, 4.196, 0
1965, 3, 12, 173.9100, -42.0900, 12.0000, 4.946, 0
1965, 3, 15, 172.6600, -40.9500, 12.0000, 3.436, 0
1965, 3, 16, 167.4100, -45.0800, 33.0000, 3.987, 0
1965, 3, 19, 172.9900, -41.8200, 12.0000, 3.340, 0
1965, 3, 25, 171.6800, -41.6300, 33.0000, 3.456, 0
1965, 4, 7, 173.9200, -38.9700, 12.0000, 3.184, 0
1965, 4, 10, 172.1800, -41.0300, 12.0000, 3.609, 0
1965, 4, 23, 172.4400, -40.9900, 12.0000, 3.807, 0
1965, 5, 9, 174.1700, -39.8900, 12.0000, 3.660, 0
1965, 5, 10, 175.1300, -40.1300, 12.0000, 3.478, 0
1965, 5, 12, 174.9400, -41.4000, 33.0000, 3.085, 1
1965, 5, 15, 175.4000, -39.6500, 12.0000, 4.056, 0
1965, 5, 15, 175.7900, -39.9000, 12.0000, 3.480, 0
1965, 5, 20, 176.5900, -40.7600, 12.0000, 4.910, 0
1965, 5, 20, 167.4500, -44.9800, 33.0000, 3.915, 0
1965, 5, 21, 165.5500, -47.1300, 33.0000, 4.617, 0
1965, 5, 24, 173.7400, -40.1500, 33.0000, 3.035, 0
1965, 5, 26, 180.5100, -36.1600, 33.0000, 4.592, 1
1965, 5, 31, 178.8700, -36.0400, 33.0000, 4.227, 0
1965, 5, 31, 172.5000, -42.3900, 33.0000, 3.456, 0
1965, 6, 11, 177.2200, -38.9600, 33.0000, 3.172, 0
1965, 6, 12, 174.0800, -41.0900, 12.0000, 4.346, 0
1965, 6, 13, 174.1000, -41.1800, 33.0000, 3.344, 0
1965, 6, 15, 177.6100, -37.7300, 33.0000, 3.678, 0
1965, 6, 16, 166.6300, -45.5400, 33.0000, 3.915, 0
1965, 6, 16, 177.8400, -38.3500, 33.0000, 3.579, 0
1965, 6, 16, 166.2500, -45.8600, 33.0000, 3.737, 1
1965, 6, 19, 174.1800, -41.6300, 33.0000, 3.456, 0
1965, 6, 22, 178.4500, -37.5300, 33.0000, 3.609, 0
1965, 6, 26, 175.5200, -40.8200, 33.0000, 4.006, 1
1965, 6, 27, 166.5000, -46.3000, 33.0000, 3.364, 0
1965, 6, 28, 177.6800, -37.6500, 33.0000, 4.464, 0
1965, 6, 29, 176.2200, -38.9300, 33.0000, 3.109, 0
1965, 6, 29, 178.2500, -39.0700, 33.0000, 3.959, 1
1965, 7, 4, 176.0700, -38.4900, 12.0000, 4.017, 0
1965, 7, 4, 174.4500, -40.4200, 33.0000, 3.628, 0
1965, 7, 5, 172.4400, -41.3000, 5.0000, 3.765, 0
1965, 7, 7, 176.9500, -39.7600, 12.0000, 3.867, 0
1965, 7, 7, 177.8800, -39.7200, 12.0000, 3.444, 0
1965, 7, 8, 175.9900, -40.5000, 12.0000, 4.201, 0
1965, 7, 12, 177.3300, -37.0100, 12.0000, 4.255, 0
1965, 7, 16, 173.9700, -38.9800, 12.0000, 3.537, 0
1965, 7, 20, 171.8800, -41.8400, 12.0000, 3.739, 0
1965, 7, 20, 176.2600, -40.9300, 12.0000, 3.561, 0
1965, 7, 21, 177.0200, -40.3000, 33.0000, 3.221, 1
1965, 7, 23, 168.1800, -44.3900, 12.0000, 3.176, 0
1965, 7, 28, 173.9500, -39.0100, 12.0000, 3.146, 0
1965, 7, 30, 167.8100, -44.9900, 33.0000, 4.370, 0
1965, 7, 30, 177.0500, -37.6600, 12.0000, 4.064, 0
1965, 8, 4, 174.7000, -39.2700, 33.0000, 3.565, 0
1965, 8, 8, 177.3200, -39.5800, 12.0000, 3.802, 0
1965, 8, 12, 173.3800, -41.1500, 12.0000, 3.312, 0
1965, 8, 13, 176.6500, -38.0700, 33.0000, 3.507, 0
1965, 8, 13, 176.0100, -38.5800, 12.0000, 4.034, 0
1965, 8, 16, 166.3000, -46.1000, 33.0000, 3.303, 0
1965, 8, 17, 174.8100, -40.5800, 12.0000, 4.486, 0
1965, 8, 18, 176.6800, -38.4900, 5.0000, 3.315, 0
1965, 8, 20, 177.4000, -39.0100, 33.0000, 3.394, 1
1965, 8, 28, 174.8200, -39.3100, 33.0000, 3.052, 0
1965, 8, 29, 172.8300, -42.3100, 12.0000, 3.695, 0
1965, 9, 2, 173.2900, -39.9300, 12.0000, 3.278, 0
1965, 9, 8, 173.7000, -39.3500, 12.0000, 3.326, 0
1965, 9, 15, 174.7600, -41.8800, 33.0000, 3.077, 1
1965, 9, 18, 177.2100, -39.9100, 12.0000, 3.834, 0
1965, 9, 18, 172.7400, -41.0300, 5.0000, 3.155, 0
1965, 9, 23, 174.1400, -38.4200, 12.0000, 3.191, 0
1965, 9, 28, 173.1700, -39.9300, 12.0000, 3.031, 0
1965, 10, 4, 175.1400, -40.0700, 33.0000, 3.138, 0
1965, 10, 10, 175.4200, -39.9000, 33.0000, 3.561, 0
1965, 10, 24, 178.1300, -38.7800, 33.0000, 3.530, 1
1965, 10, 25, 177.9100, -38.7400, 33.0000, 3.215, 1
1965, 10, 27, 167.3400, -45.3300, 33.0000, 3.901, 0
1965, 11, 7, 175.9500, -38.8200, 12.0000, 3.048, 0
1965, 11, 7, 175.9800, -38.8200, 12.0000, 3.405, 0
1965, 11, 12, 175.0900, -40.1500, 33.0000, 3.795, 0
1965, 12, 6, 176.5600, -40.0500, 12.0000, 3.195, 0
1965, 12, 8, 172.5400, -41.0200, 12.0000, 3.820, 0
1965, 12, 8, 174.9700, -40.1400, 12.0000, 3.121, 0
1965, 12, 10, 176.8600, -38.1400, 12.0000, 3.034, 0
1965, 12, 11, 178.4100, -39.2700, 12.0000, 3.442, 0
1965, 12, 15, 175.5400, -36.7900, 12.0000, 3.278, 0
1965, 12, 17, 167.6300, -45.2200, 33.0000, 3.213, 0
1965, 12, 19, 176.8400, -38.0600, 12.0000, 4.153, 0
1965, 12, 20, 173.7500, -39.6100, 12.0000, 3.724, 0
1966, 1, 5, 174.3200, -42.0500, 33.0000, 3.337, 1
1966, 1, 5, 172.6000, -41.1800, 12.0000, 3.350, 0
1966, 1, 6, 171.5100, -41.7900, 33.0000, 3.728, 0
1966, 1, 11, 167.3400, -44.8900, 33.0000, 3.245, 1
1966, 1, 12, 178.7500, -37.7500, 33.0000, 3.620, 1
1966, 1, 12, 178.7600, -37.7900, 33.0000, 3.541, 1
1966, 1, 15, 179.6400, -36.1700, 33.0000, 4.104, 0
1966, 1, 16, 174.2300, -42.0000, 33.0000, 3.894, 1
1966, 1, 19, 175.3900, -36.9000, 12.0000, 3.670, 0
1966, 1, 24, 175.5600, -36.6500, 12.0000, 3.680, 0
1966, 1, 25, 167.9700, -45.1900, 12.0000, 4.144, 0
1966, 1, 30, 174.8000, -40.2000, 33.0000, 3.288, 0
1966, 2, 1, 174.7000, -41.0800, 12.0000, 3.015, 0
1966, 2, 1, 171.4200, -41.7700, 33.0000, 3.374, 0
1966, 2, 3, 174.4200, -40.4800, 12.0000, 3.798, 0
1966, 2, 5, 177.6200, -38.6400, 12.0000, 3.490, 0
1966, 2, 5, 178.0200, -39.0100, 12.0000, 3.686, 0
1966, 2, 8, 176.0800, -37.3200, 12.0000, 3.201, 0
1966, 2, 9, 176.0700, -40.6300, 33.0000, 3.616, 1
1966, 2, 18, 176.7900, -39.9200, 12.0000, 3.496, 0
1966, 2, 20, 175.9200, -38.8500, 12.0000, 4.245, 0
1966, 2, 21, 175.7000, -39.5700, 12.0000, 3.006, 0
1966, 2, 21, 176.7800, -40.1100, 12.0000, 4.514, 0
1966, 2, 21, 174.5600, -41.5900, 33.0000, 3.178, 0
1966, 2, 22, 176.6900, -38.9900, 12.0000, 3.288, 0
1966, 2, 26, 167.9900, -44.4800, 33.0000, 5.139, 0
1966, 3, 2, 176.9100, -38.2200, 12.0000, 3.952, 0
1966, 3, 4, 178.1100, -38.7400, 32.3000, 5.600, 1
1966, 3, 5, 178.8500, -38.6500, 33.0000, 4.386, 1
1966, 3, 5, 178.2000, -38.8400, 33.0000, 4.584, 1
1966, 3, 6, 175.1200, -40.9200, 12.0000, 3.619, 0
1966, 3, 11, 174.9100, -40.1200, 33.0000, 3.711, 0
1966, 3, 27, 167.8800, -45.0700, 33.0000, 3.949, 0
1966, 3, 27, 176.3500, -38.2600, 12.0000, 3.041, 0
1966, 3, 30, 174.6200, -41.7200, 12.0000, 3.242, 0
1966, 4, 2, 176.2900, -36.9000, 12.0000, 3.405, 0
1966, 4, 3, 175.8200, -38.9100, 12.0000, 4.124, 0
1966, 4, 4, 177.7300, -36.4500, 12.0000, 3.394, 0
1966, 4, 5, 177.6900, -36.3400, 12.0000, 3.378, 0
