lon,lat,dep,rate
180.0500,-35.6202,0.4379,0.0001822882
179.9619,-35.5880,0.4728,0.0001938535
179.8758,-35.5549,0.5132,0.0002131494
179.7919,-35.5212,0.5584,0.0002381255
179.7099,-35.4875,0.6072,0.0002649034
179.6304,-35.4543,0.6589,0.0002886432
179.5529,-35.4219,0.7128,0.0003059893
179.4780,-35.3903,0.7690,0.0003153932
179.4058,-35.3592,0.8274,0.0003178204
179.3353,-35.3288,0.8883,0.0003162409
179.2674,-35.2986,0.9518,0.0003136721
179.2008,-35.2689,1.0176,0.0003133765
179.1360,-35.2394,1.0858,0.0003171179
179.0730,-35.2100,1.1560,0.0003254497
179.0106,-35.1811,1.2279,0.0003381342
178.9498,-35.1524,1.3012,0.0003532651
178.8902,-35.1238,1.3757,0.0003689427
178.8310,-35.0958,1.4514,0.0003835109
178.7730,-35.0679,1.5279,0.0003950341
178.7158,-35.0402,1.6053,0.0004026195
178.6589,-35.0129,1.6834,0.0004059589
178.6030,-34.9858,1.7622,0.0004050213
178.5476,-34.9589,1.8416,0.0004003796
178.4926,-34.9324,1.9215,0.0003928002
178.4384,-34.9061,2.0018,0.0003830460
178.3849,-34.8802,2.0825,0.0003719551
178.3318,-34.8548,2.1635,0.0003601966
178.2797,-34.8298,2.2462,0.0003483214
180.8686,-36.0373,0.3226,0.0001978285
180.7651,-35.9917,0.3279,0.0001993438
180.6624,-35.9476,0.3321,0.0001994218
180.5615,-35.9059,0.3378,0.0001980621
180.4624,-35.8674,0.3457,0.0001954230
180.3657,-35.8320,0.3561,0.0001919041
180.2713,-35.7994,0.3700,0.0001883245
180.1788,-35.7683,0.3884,0.0001861240
180.0883,-35.7374,0.4122,0.0001874523
179.9991,-35.7058,0.4421,0.0001948728
179.9112,-35.6730,0.4782,0.0002104448
179.8250,-35.6394,0.5197,0.0002343681
179.7405,-35.6055,0.5656,0.0002642821
179.6576,-35.5718,0.6149,0.0002956501
179.5772,-35.5387,0.6667,0.0003228697
179.4986,-35.5066,0.7206,0.0003422988
