lon,lat,dep,rate
165.6994,-48.0144,1.0448,0.0001002169
165.7531,-48.0451,1.1314,0.0000819995
165.8054,-48.0748,1.2197,0.0000667395
165.8565,-48.1037,1.3082,0.0000540906
164.7713,-47.3305,0.2014,0.0001225735
164.8646,-47.3878,0.2188,0.0001623430
164.9514,-47.4424,0.2445,0.0002011122
165.0347,-47.4947,0.2805,0.0002345208
165.1159,-47.5449,0.3268,0.0002577197
165.1952,-47.5928,0.3820,0.0002668879
165.2722,-47.6386,0.4439,0.0002611725
165.3466,-47.6823,0.5107,0.0002428964
165.4179,-47.7240,0.5810,0.0002165311
165.4862,-47.7638,0.6543,0.0001866360
165.5511,-47.8016,0.7301,0.0001570570
165.6129,-47.8375,0.8086,0.0001299538
165.6714,-47.8714,0.8895,0.0001064997
165.7272,-47.9035,0.9731,0.0000867172
165.7808,-47.9342,1.0592,0.0000702988
165.8328,-47.9638,1.1472,0.0000567594
165.8835,-47.9926,1.2367,0.0000456813
165.9331,-48.0208,1.3251,0.0000366748
164.8572,-47.2529,0.2088,0.0001361285
164.9491,-47.3096,0.2288,0.0001743207
165.0368,-47.3642,0.2574,0.0002089146
165.1218,-47.4169,0.2954,0.0002344806
165.2049,-47.4677,0.3424,0.0002462877
165.2858,-47.5163,0.3969,0.0002422670
165.3637,-47.5627,0.4571,0.0002244478
165.4382,-47.6068,0.5219,0.0001977110
165.5089,-47.6486,0.5906,0.0001675692
165.5757,-47.6879,0.6631,0.0001382431
165.6386,-47.7248,0.7390,0.0001121632
165.6978,-47.7594,0.8183,0.0000901987
165.7538,-47.7919,0.9007,0.0000722224
165.8073,-47.8227,0.9862,0.0000576826
165.8590,-47.8522,1.0741,0.0000459631
165.9094,-47.8809,1.1635,0.0000365457
165.9589,-47.9090,1.2539,0.0000289879
166.0073,-47.9365,1.3417,0.0000229902
164.8435,-47.1159,0.2002,0.0001128512
164.9426,-47.1751,0.2168,0.0001514210
165.0348,-47.2318,0.2394,0.0001881017
165.1240,-47.2867,0.2702,0.0002176129
165.2111,-47.3400,0.3093,0.0002338763
165.2960,-47.3914,0.3559,0.0002331227
165.3779,-47.4407,0.4088,0.0002162910
165.4560,-47.4875,0.4670,0.0001886561
165.5296,-47.5316,0.5301,0.0001569743
165.5986,-47.5728,0.5980,0.0001264746
165.6631,-47.6111,0.6706,0.0000999738
165.7234,-47.6467,0.7476,0.0000783046
165.7798,-47.6797,0.8285,0.0000612143
165.8331,-47.7107,0.9131,0.0000478868
165.8844,-47.7401,1.0007,0.0000374458
165.9345,-47.7687,1.0902,0.0000292390
165.9837,-47.7966,1.1808,0.0000228073
166.0320,-47.8241,1.2720,0.0000178029
164.9324,-47.0393,0.2074,0.0001277938
165.0291,-47.0977,0.2256,0.0001660942
165.1222,-47.1546,0.2505,0.0002004566
165.2133,-47.2100,0.2827,0.0002237521
165.3024,-47.2640,0.3220,0.0002297822
165.3886,-47.3161,0.3676,0.0002170085
165.4707,-47.3657,0.4186,0.0001900580
165.5478,-47.4125,0.4750,0.0001568159
165.6195,-47.4560,0.5371,0.0001242078
165.6861,-47.4962,0.6053,0.0000959853
165.7480,-47.5332,0.6792,0.0000733031
165.8054,-47.5672,0.7580,0.0000558958
165.8591,-47.5986,0.8409,0.0000427524
165.9100,-47.6281,0.9277,0.0000328380
165.9595,-47.6563,1.0174,0.0000252474
166.0082,-47.6840,1.1082,0.0000194194
166.0563,-47.7114,1.1997,0.0000149618
166.1038,-47.7383,1.2916,0.0000115707
164.9193,-46.9024,0.1982,0.0001010815
165.0198,-46.9623,0.2147,0.0001374069
165.1161,-47.0206,0.2349,0.0001738554
165.2106,-47.0777,0.2616,0.0002038036
165.3035,-47.1338,0.2947,0.0002193255
165.3941,-47.1883,0.3336,0.0002153284
165.4809,-47.2408,0.3778,0.0001935016
165.5621,-47.2904,0.4272,0.0001616141
165.6373,-47.3366,0.4826,0.0001280821
165.7067,-47.3792,0.5451,0.0000982775
165.7709,-47.4182,0.6146,0.0000741902
165.8301,-47.4537,0.6903,0.0000558669
165.8849,-47.4862,0.7711,0.0000423095
165.9361,-47.5161,0.8560,0.0000323600
165.9851,-47.5443,0.9447,0.0000249537
166.0331,-47.5717,1.0359,0.0000193546
166.0807,-47.5987,1.1277,0.0000151045
166.1279,-47.6256,1.2199,0.0000118904
166.1747,-47.6521,1.3120,0.0000094710
165.0075,-46.8257,0.2056,0.0001054136
165.1065,-46.8850,0.2223,0.0001382135
165.2034,-46.9434,0.2446,0.0001695568
165.2993,-47.0010,0.2728,0.0001922393
165.3937,-47.0575,0.3064,0.0001989745
165.4852,-47.1124,0.3448,0.0001872034
165.5714,-47.1648,0.3879,0.0001617255
165.6510,-47.2140,0.4365,0.0001310878
165.7239,-47.2595,0.4921,0.0001021213
165.7911,-47.3010,0.5558,0.0000779505
165.8530,-47.3387,0.6272,0.0000592974
165.9099,-47.3728,0.7049,0.0000455487
165.9625,-47.4040,0.7875,0.0000355666
166.0118,-47.4327,0.8742,0.0000283047
166.0593,-47.4600,0.9644,0.0000228939
166.1061,-47.4867,1.0565,0.0000187815
166.1528,-47.5132,1.1491,0.0000156217
166.1992,-47.5396,1.2418,0.0000131880
166.2452,-47.5658,1.3334,0.0000113010
165.0946,-46.7486,0.2117,0.0001056071
165.1930,-46.8077,0.2303,0.0001312510
165.2906,-46.8662,0.2545,0.0001538022
165.3876,-46.9240,0.2840,0.0001669402
165.4829,-46.9808,0.3181,0.0001657197
165.5742,-47.0358,0.3563,0.0001505384
165.6591,-47.0879,0.3990,0.0001273665
165.7367,-47.1363,0.4477,0.0001030593
165.8075,-47.1808,0.5045,0.0000817306
165.8727,-47.2212,0.5701,0.0000647047
165.9326,-47.2577,0.6436,0.0000519364
165.9877,-47.2907,0.7231,0.0000426332
166.0385,-47.3208,0.8074,0.0000358891
166.0864,-47.3486,0.8955,0.0000309074
166.1328,-47.3752,0.9868,0.0000270911
166.1788,-47.4015,1.0795,0.0000240501
166.2247,-47.4276,1.1726,0.0000215822
166.2705,-47.4536,1.2657,0.0000195315
165.0814,-46.6115,0.2002,0.0000918868
165.1808,-46.6711,0.2176,0.0001076985
165.2791,-46.7301,0.2383,0.0001228218
165.3772,-46.7887,0.2645,0.0001338816
165.4748,-46.8466,0.2953,0.0001369322
165.5702,-46.9034,0.3300,0.0001302285
165.6606,-46.9581,0.3684,0.0001161683
165.7437,-47.0095,0.4116,0.0000995774
165.8191,-47.0571,0.4615,0.0000841869
165.8880,-47.1005,0.5203,0.0000714861
165.9515,-47.1399,0.5881,0.0000616650
166.0098,-47.1753,0.6636,0.0000543781
166.0633,-47.2073,0.7448,0.0000489849
166.1129,-47.2365,0.8304,0.0000448965
166.1598,-47.2638,0.9198,0.0000416420
166.2055,-47.2900,1.0118,0.0000389131
166.2510,-47.3159,1.1050,0.0000364810
166.2964,-47.3418,1.1984,0.0000342126
166.3416,-47.3676,1.2916,0.0000320595
165.1682,-46.5343,0.2053,0.0001155563
165.2668,-46.5936,0.2233,0.0001200512
165.3650,-46.6525,0.2461,0.0001219471
165.4632,-46.7110,0.2740,0.0001200238
165.5608,-46.7688,0.3061,0.0001136694
165.6554,-46.8253,0.3417,0.0001041503
165.7441,-46.8793,0.3811,0.0000941393
165.8250,-46.9298,0.4256,0.0000856901
165.8984,-46.9763,0.4776,0.0000792568
165.9657,-47.0186,0.5389,0.0000744932
166.0276,-47.0569,0.6091,0.0000709187
166.0845,-47.0914,0.6865,0.0000681031
166.1367,-47.1225,0.7692,0.0000657105
166.1852,-47.1511,0.8561,0.0000634773
166.2315,-47.1780,0.9466,0.0000612781
166.2770,-47.2040,1.0391,0.0000590198
166.3222,-47.2298,1.1325,0.0000565777
166.3673,-47.2556,1.2262,0.0000539310
166.4122,-47.2812,1.3191,0.0000511440
165.2549,-46.4570,0.2092,0.0001576795
165.3528,-46.5160,0.2284,0.0001478946
165.4506,-46.5747,0.2530,0.0001343869
165.5486,-46.6330,0.2826,0.0001188538
165.6453,-46.6905,0.3161,0.0001041764
165.7384,-46.7463,0.3530,0.0000935227
165.8248,-46.7994,0.3939,0.0000882843
165.9033,-46.8487,0.4406,0.0000872621
165.9748,-46.8940,0.4955,0.0000883258
166.0405,-46.9352,0.5596,0.0000898812
166.1009,-46.9724,0.6323,0.0000910375
166.1565,-47.0059,0.7115,0.0000914498
166.2076,-47.0363,0.7956,0.0000910173
166.2554,-47.0644,0.8837,0.0000898307
166.3014,-47.0910,0.9750,0.0000880119
166.3468,-47.1171,1.0679,0.0000855478
166.3921,-47.1430,1.1614,0.0000825011
166.4372,-47.1688,1.2551,0.0000789414
166.4820,-47.1944,1.3474,0.0000750029
165.3414,-46.3796,0.2121,0.0002149464
165.4387,-46.4384,0.2326,0.0001881648
165.5360,-46.4968,0.2588,0.0001579996
165.6330,-46.5546,0.2898,0.0001292771
165.7283,-46.6115,0.3248,0.0001075559
165.8190,-46.6664,0.3634,0.0000965166
165.9028,-46.7182,0.4066,0.0000952744
165.9789,-46.7663,0.4563,0.0000998102
166.0486,-46.8103,0.5144,0.0001062733
166.1127,-46.8503,0.5816,0.0001122116
166.1717,-46.8864,0.6566,0.0001165117
166.2260,-46.9190,0.7374,0.0001189065
166.2761,-46.9488,0.8228,0.0001195241
166.3235,-46.9765,0.9120,0.0001187313
166.3695,-47.0031,1.0039,0.0001167220
166.4152,-47.0293,1.0969,0.0001136363
166.4607,-47.0554,1.1903,0.0001095878
166.5060,-47.0813,1.2838,0.0001047927
165.4275,-46.3019,0.2136,0.0002733120
165.5242,-46.3605,0.2355,0.0002286637
165.6206,-46.4185,0.2630,0.0001828650
165.7161,-46.4758,0.2955,0.0001432497
165.8092,-46.5317,0.3322,0.0001167256
165.8971,-46.5854,0.3732,0.0001058451
165.9782,-46.6358,0.4193,0.0001073868
166.0522,-46.6825,0.4725,0.0001154574
166.1202,-46.7253,0.5341,0.0001251816
166.1829,-46.7641,0.6041,0.0001336753
166.2406,-46.7992,0.6811,0.0001396907
166.2937,-46.8311,0.7633,0.0001430425
166.3431,-46.8603,0.8497,0.0001440899
166.3903,-46.8878,0.9397,0.0001432439
166.4366,-46.9145,1.0319,0.0001407782
166.4827,-46.9410,1.1248,0.0001368754
166.5285,-46.9673,1.2179,0.0001317858
166.5741,-46.9935,1.3109,0.0001257527
165.5129,-46.2240,0.2134,0.0003128513
165.6090,-46.2822,0.2367,0.0002534406
165.7040,-46.3397,0.2656,0.0001968027
165.7975,-46.3961,0.2997,0.0001514312
165.8878,-46.4509,0.3387,0.0001236217
165.9729,-46.5032,0.3825,0.0001139918
166.0514,-46.5522,0.4322,0.0001175430
166.1236,-46.5976,0.4891,0.0001275785
166.1902,-46.6391,0.5540,0.0001388942
166.2516,-46.6769,0.6265,0.0001484828
166.3082,-46.7112,0.7051,0.0001551555
166.3606,-46.7425,0.7883,0.0001588312
166.4096,-46.7715,0.8755,0.0001598908
166.4569,-46.7990,0.9660,0.0001588029
166.5036,-46.8259,1.0581,0.0001558514
166.5501,-46.8527,1.1506,0.0001512684
166.5962,-46.8793,1.2431,0.0001453756
166.6419,-46.9056,1.3358,0.0001385054
165.4958,-46.0853,0.1883,0.0003875195
165.5972,-46.1455,0.2107,0.0003191684
165.6923,-46.2034,0.2355,0.0002524896
165.7853,-46.2600,0.2659,0.0001934969
165.8762,-46.3154,0.3022,0.0001495161
165.9636,-46.3688,0.3439,0.0001249915
166.0460,-46.4196,0.3913,0.0001185668
166.1224,-46.4673,0.4449,0.0001244266
166.1931,-46.5114,0.5055,0.0001359298
166.2585,-46.5519,0.5735,0.0001481039
166.3191,-46.5889,0.6480,0.0001581835
166.3751,-46.6227,0.7277,0.0001650850
166.4270,-46.6537,0.8115,0.0001687996
166.4760,-46.6826,0.8991,0.0001697799
166.5237,-46.7103,0.9896,0.0001684651
166.5709,-46.7375,1.0813,0.0001651507
166.6176,-46.7645,1.1731,0.0001601342
166.6639,-46.7912,1.2652,0.0001537750
165.5797,-46.0068,0.1816,0.0003621708
165.6815,-46.0670,0.2055,0.0002907638
165.7751,-46.1243,0.2312,0.0002274817
165.8649,-46.1797,0.2629,0.0001763547
165.9523,-46.2335,0.3018,0.0001417544
166.0366,-46.2854,0.3473,0.0001257147
166.1165,-46.3347,0.3990,0.0001257386
166.1913,-46.3809,0.4569,0.0001359866
166.2608,-46.4239,0.5211,0.0001502811
166.3254,-46.4636,0.5916,0.0001641937
166.3855,-46.5001,0.6677,0.0001753325
166.4412,-46.5336,0.7483,0.0001828123
166.4933,-46.5647,0.8324,0.0001867724
166.5428,-46.5938,0.9199,0.0001877502
166.5910,-46.6219,1.0101,0.0001861828
166.6385,-46.6494,1.1010,0.0001824471
166.6853,-46.6765,1.1923,0.0001768986
166.7314,-46.7032,1.2839,0.0001699502
165.6674,-45.9297,0.1738,0.0003030819
165.7694,-45.9900,0.1976,0.0002405176
165.8601,-46.0463,0.2226,0.0001921850
165.9442,-46.0998,0.2545,0.0001587745
166.0266,-46.1513,0.2965,0.0001408342
166.1074,-46.2011,0.3472,0.0001390211
166.1851,-46.2486,0.4045,0.0001505419
166.2583,-46.2934,0.4671,0.0001695789
166.3268,-46.3353,0.5349,0.0001903474
166.3908,-46.3743,0.6077,0.0002088091
166.4507,-46.4105,0.6852,0.0002229632
166.5067,-46.4441,0.7664,0.0002321954
166.5594,-46.4754,0.8507,0.0002369200
166.6096,-46.5050,0.9378,0.0002377830
166.6583,-46.5335,1.0271,0.0002354613
166.7060,-46.5612,1.1173,0.0002305328
166.7526,-46.5884,1.2080,0.0002233684
166.7983,-46.6149,1.2995,0.0002146937
165.7609,-45.8549,0.1656,0.0002372250
165.8634,-45.9156,0.1869,0.0001955704
165.9489,-45.9704,0.2084,0.0001716534
166.0243,-46.0208,0.2394,0.0001618594
166.1006,-46.0695,0.2854,0.0001657040
166.1774,-46.1166,0.3427,0.0001841199
166.2523,-46.1619,0.4066,0.0002136570
166.3237,-46.2050,0.4744,0.0002479642
166.3911,-46.2458,0.5457,0.0002808655
166.4546,-46.2841,0.6209,0.0003083989
166.5144,-46.3200,0.6996,0.0003286169
166.5708,-46.3537,0.7814,0.0003412344
166.6244,-46.3855,0.8657,0.0003470681
166.6755,-46.4157,0.9523,0.0003470793
166.7246,-46.4446,1.0405,0.0003424352
166.7721,-46.4724,1.1300,0.0003342330
166.8184,-46.4994,1.2204,0.0003232745
166.8635,-46.5257,1.3118,0.0003102634
165.8602,-45.7826,0.1573,0.0002008715
165.9621,-45.8433,0.1737,0.0001909737
166.0392,-45.8956,0.1905,0.0001953612
166.1052,-45.9426,0.2217,0.0002092877
166.1761,-45.9884,0.2729,0.0002385431
166.2489,-46.0328,0.3371,0.0002831135
166.3206,-46.0756,0.4069,0.0003375329
166.3897,-46.1169,0.4793,0.0003937531
166.4555,-46.1563,0.5539,0.0004446145
166.5179,-46.1937,0.6312,0.0004854226
166.5774,-46.2292,0.7114,0.0005145629
166.6342,-46.2630,0.7941,0.0005317709
166.6885,-46.2952,0.8786,0.0005382092
166.7402,-46.3258,0.9645,0.0005355870
166.7894,-46.3549,1.0518,0.0005259184
166.8366,-46.3827,1.1408,0.0005112082
166.8822,-46.4094,1.2313,0.0004929779
166.9266,-46.4353,1.3229,0.0004722022
165.9604,-45.7107,0.1511,0.0002260672
166.0580,-45.7703,0.1628,0.0002536993
166.1259,-45.8196,0.1776,0.0002838503
166.1864,-45.8642,0.2119,0.0003215179
166.2548,-45.9082,0.2692,0.0003816716
166.3251,-45.9506,0.3383,0.0004591033
166.3942,-45.9918,0.4116,0.0005438389
166.4608,-46.0315,0.4865,0.0006257422
166.5242,-46.0694,0.5632,0.0006962419
166.5848,-46.1056,0.6424,0.0007510566
166.6431,-46.1403,0.7244,0.0007886430
166.6995,-46.1736,0.8086,0.0008095385
166.7539,-46.2058,0.8937,0.0008144054
166.8056,-46.2364,0.9791,0.0008061554
166.8543,-46.2654,1.0661,0.0007877917
166.9007,-46.2928,1.1553,0.0007631707
166.9454,-46.3190,1.2463,0.0007341922
166.9888,-46.3445,1.3386,0.0007017181
166.0540,-45.6365,0.1510,0.0003243489
166.1443,-45.6937,0.1618,0.0003879282
166.2073,-45.7412,0.1797,0.0004433634
166.2686,-45.7855,0.2200,0.0005127270
166.3378,-45.8291,0.2818,0.0006128627
166.4076,-45.8712,0.3527,0.0007288440
166.4753,-45.9117,0.4263,0.0008459103
166.5395,-45.9503,0.5013,0.0009506054
166.6000,-45.9868,0.5789,0.0010350971
166.6579,-46.0213,0.6601,0.0010982350
166.7141,-46.0546,0.7445,0.0011391288
166.7693,-46.0870,0.8307,0.0011588695
166.8228,-46.1186,0.9167,0.0011577469
166.8733,-46.1487,1.0026,0.0011394988
166.9207,-46.1770,1.0903,0.0011096111
166.9659,-46.2037,1.1805,0.0010725114
167.0094,-46.2292,1.2725,0.0010303970
166.1377,-45.5587,0.1584,0.0004875547
166.2213,-45.6135,0.1727,0.0005839774
166.2853,-45.6608,0.1976,0.0006728732
166.3514,-45.7061,0.2442,0.0007866712
166.4230,-45.7505,0.3079,0.0009328914
166.4934,-45.7930,0.3777,0.0010874130
166.5597,-45.8333,0.4496,0.0012289386
166.6210,-45.8708,0.5242,0.0013450620
166.6784,-45.9056,0.6033,0.0014338154
166.7333,-45.9385,0.6872,0.0014959375
166.7872,-45.9702,0.7744,0.0015335886
166.8407,-46.0015,0.8626,0.0015465794
166.8924,-46.0321,0.9497,0.0015354883
166.9409,-46.0611,1.0369,0.0015058212
166.9867,-46.0884,1.1264,0.0014640098
167.0304,-46.1142,1.2182,0.0014143527
167.0729,-46.1391,1.3115,0.0013587438
166.1137,-45.4176,0.1501,0.0005741087
166.2158,-45.4786,0.1694,0.0007085565
166.2946,-45.5316,0.1886,0.0008376589
166.3616,-45.5792,0.2208,0.0009676122
166.4322,-45.6254,0.2726,0.0011299839
166.5051,-45.6702,0.3369,0.0013161041
166.5748,-45.7128,0.4053,0.0014955554
166.6385,-45.7522,0.4763,0.0016462921
166.6967,-45.7882,0.5521,0.0017631112
166.7510,-45.8212,0.6339,0.0018487587
166.8033,-45.8523,0.7207,0.0019068579
166.8552,-45.8828,0.8105,0.0019386999
166.9067,-45.9129,0.9002,0.0019445317
166.9562,-45.9424,0.9887,0.0019249203
167.0028,-45.9702,1.0780,0.0018873513
167.0472,-45.9965,1.1695,0.0018373115
167.0900,-46.0218,1.2628,0.0017776957
166.1970,-45.3393,0.1573,0.0008124217
166.2938,-45.3984,0.1778,0.0009907115
166.3686,-45.4498,0.2010,0.0011519972
166.4367,-45.4970,0.2393,0.0013200746
166.5090,-45.5430,0.2954,0.0015214195
166.5808,-45.5871,0.3608,0.0017305329
166.6477,-45.6284,0.4295,0.0019174296
166.7080,-45.6661,0.5018,0.0020666766
166.7630,-45.7001,0.5801,0.0021801381
166.8144,-45.7312,0.6646,0.0022626542
166.8640,-45.7607,0.7539,0.0023181119
166.9135,-45.7897,0.8455,0.0023488519
166.9625,-45.8185,0.9369,0.0023538064
167.0099,-45.8466,1.0274,0.0023350523
167.0551,-45.8735,1.1189,0.0022976502
167.0986,-45.8993,1.2121,0.0022463142
167.1412,-45.9243,1.3066,0.0021842690
166.2811,-45.2614,0.1595,0.0011148264
166.3732,-45.3188,0.1814,0.0013374017
166.4446,-45.3686,0.2077,0.0015287986
