lon,lat, dep, mag, year, slat, slon, sdep, dproj
167.8100, -44.9900, 133.0000, 3.5100, 1968, 167.8408, -45.0433, 130.4926,7.2899
167.4600, -45.1000, 99.0000, 3.4300, 1968, 167.5336, -45.1631, 95.7324,11.2643
167.3000, -45.4800, 106.0000, 3.4050, 1968, 167.3088, -45.4845, 105.4676,1.2212
165.6000, -46.5000, 95.0000, 3.2600, 1968, 165.7832, -46.6278, 21.6933,77.4002
167.8500, -45.0600, 132.0000, 3.3350, 1968, 167.8470, -45.0486, 132.6825,-1.4778
167.7000, -44.9700, 91.0000, 3.9860, 1968, 167.7088, -44.9853, 90.0269,2.1906
167.6200, -45.1800, 146.0000, 4.5300, 1968, 167.6627, -45.2268, 142.9716,7.6678
167.6100, -45.0900, 97.0000, 3.6920, 1968, 167.6144, -45.0870, 96.9044,0.5998
168.2900, -44.6400, 87.0000, 3.5230, 1968, 168.2931, -44.6407, 87.4228,-0.5510
167.4900, -45.0100, 96.0000, 3.7310, 1968, 167.5750, -45.1079, 92.1317,14.9265
166.9500, -45.5500, 90.0000, 3.2230, 1968, 167.1107, -45.6303, 79.7360,22.4584
167.5700, -45.0800, 101.0000, 3.4500, 1968, 167.5985, -45.1129, 99.8368,4.9779
167.6500, -44.9900, 116.0000, 4.1060, 1968, 167.7123, -45.0592, 112.6011,10.8973
167.6300, -45.1300, 111.0000, 3.1750, 1968, 167.6297, -45.1252, 111.4669,-0.7099
167.4700, -45.0900, 134.0000, 5.3780, 1969, 167.6079, -45.2106, 127.1262,21.4990
167.5100, -45.0600, 113.0000, 3.6530, 1969, 167.5995, -45.1435, 108.5173,14.3298
167.7100, -45.1300, 123.0000, 3.2280, 1969, 167.6972, -45.1142, 124.0524,-2.4940
167.5700, -44.9700, 117.0000, 3.4980, 1969, 167.6696, -45.0910, 112.0221,18.1235
167.0500, -45.5300, 102.0000, 4.5250, 1969, 167.1942, -45.5988, 93.4657,19.7094
167.7400, -45.0500, 122.0000, 4.3140, 1969, 167.7546, -45.0613, 121.4935,2.1145
167.5900, -45.0900, 127.0000, 4.9420, 1969, 167.6567, -45.1478, 123.6638,10.3656
167.0100, -45.4900, 76.0000, 3.1150, 1969, 167.1031, -45.5524, 69.6667,13.9794
167.5900, -45.0200, 100.0000, 3.4810, 1969, 167.6345, -45.0714, 97.5698,7.9408
167.7000, -45.1400, 120.0000, 3.1420, 1969, 167.6841, -45.1131, 121.0253,-3.6227
167.7300, -45.1300, 112.0000, 3.3060, 1969, 167.6915, -45.0809, 114.2145,-7.2828
167.0300, -45.3500, 86.0000, 3.8530, 1969, 167.1932, -45.4780, 76.7989,24.8304
167.5100, -45.2000, 130.0000, 3.0210, 1969, 167.5691, -45.2528, 127.1547,9.2602
167.7400, -45.0000, 93.0000, 3.3630, 1969, 167.7246, -44.9855, 93.6428,-2.4383
167.5300, -45.1900, 86.0000, 3.0120, 1969, 167.5009, -45.1654, 87.3455,-4.4456
167.4800, -45.0700, 127.0000, 4.5440, 1969, 167.6096, -45.1822, 121.1944,19.9256
167.7200, -45.0000, 123.0000, 3.6810, 1969, 167.7611, -45.0546, 121.0061,7.8563
167.7500, -45.1900, 113.0000, 3.1040, 1969, 167.6818, -45.1013, 117.3835,-13.1910
167.5500, -45.0000, 103.0000, 4.1300, 1970, 167.6264, -45.0857, 99.6445,13.2000
167.6400, -45.0900, 144.0000, 4.6310, 1970, 167.7119, -45.1690, 140.2779,12.4474
167.6400, -45.0800, 89.0000, 3.2890, 1970, 167.6196, -45.0588, 89.9888,-3.4176
167.6700, -45.1200, 124.0000, 3.0350, 1970, 167.6764, -45.1277, 123.2865,1.3223
168.2800, -44.6700, 84.0000, 3.1650, 1970, 168.2699, -44.6465, 85.7383,-3.3333
168.0700, -45.0900, 155.0000, 4.3890, 1970, 168.0600, -45.0590, 157.0393,-4.1566
167.7700, -44.8000, 84.0000, 3.7990, 1970, 167.8170, -44.8798, 80.6778,10.8206
167.5800, -45.1900, 130.0000, 3.4520, 1970, 167.6105, -45.2128, 128.2624,4.5770
167.5600, -44.9900, 107.0000, 3.9340, 1970, 167.6457, -45.0808, 103.1843,14.3982
167.7000, -45.0800, 127.0000, 4.8180, 1970, 167.7173, -45.1026, 125.4851,3.5087
167.6900, -44.9100, 86.0000, 3.1250, 1970, 167.7209, -44.9558, 84.0473,6.4463
167.6500, -45.1000, 123.0000, 4.0150, 1970, 167.6738, -45.1255, 122.1733,3.9657
167.6300, -44.8400, 78.0000, 3.2420, 1970, 167.7000, -44.9381, 74.2946,13.9034
167.4600, -45.1100, 103.0000, 3.4740, 1970, 167.5334, -45.1778, 99.6939,11.5923
167.7500, -44.9400, 105.0000, 3.6790, 1970, 167.7702, -44.9839, 102.7571,5.8227
167.6000, -45.3100, 146.0000, 3.3740, 1970, 167.6026, -45.3111, 146.1609,-0.3527
167.4400, -45.1100, 99.0000, 3.5820, 1970, 167.5178, -45.1796, 95.8443,12.0288
167.6400, -45.0900, 137.0000, 3.1740, 1970, 167.6950, -45.1547, 133.5005,10.0701
167.6200, -45.1100, 122.0000, 3.4050, 1970, 167.6491, -45.1415, 120.3123,5.0584
167.5100, -45.0200, 100.0000, 4.4710, 1970, 167.5920, -45.1075, 96.5365,13.7767
167.6700, -45.0500, 108.0000, 3.2690, 1970, 167.6827, -45.0640, 107.2936,2.2174
167.5100, -44.9200, 73.0000, 3.3850, 1971, 167.5929, -45.0073, 68.8183,14.0247
167.7600, -44.8800, 98.0000, 3.2670, 1971, 167.7999, -44.9421, 95.3848,8.6142
167.5000, -45.0100, 103.0000, 4.0010, 1971, 167.5963, -45.1111, 98.7313,16.1016
167.6000, -45.0600, 85.0000, 3.5670, 1971, 167.5966, -45.0606, 84.5519,0.5901
167.5100, -45.2100, 109.0000, 3.1700, 1971, 167.5202, -45.2269, 108.6230,2.2271
167.6600, -45.0600, 123.0000, 3.3560, 1971, 167.6950, -45.1027, 120.5700,6.6026
167.5600, -45.1100, 110.0000, 3.2700, 1971, 167.5995, -45.1435, 108.5173,5.9469
167.6900, -45.0800, 123.0000, 3.2350, 1971, 167.7093, -45.0959, 122.0216,2.9477
167.3800, -45.2500, 103.0000, 3.2250, 1971, 167.4314, -45.2970, 100.6231,8.1011
167.7300, -44.9000, 94.0000, 3.3230, 1971, 167.7640, -44.9517, 91.7144,7.2502
167.2400, -45.3600, 85.0000, 3.2130, 1971, 167.2860, -45.3928, 82.9237,6.6163
167.7500, -45.1300, 124.0000, 3.2900, 1971, 167.7232, -45.0981, 125.5354,-4.8806
167.2600, -45.8700, 134.0000, 4.7320, 1971, 167.2911, -45.8803, 131.9028,4.2034
167.7500, -45.1200, 120.0000, 3.3260, 1971, 167.7270, -45.0818, 122.1154,-5.3906
167.6900, -45.0300, 156.0000, 3.1180, 1971, 167.7724, -45.1583, 148.5837,18.5062
166.9800, -45.2300, 67.0000, 3.5750, 1971, 167.1474, -45.3947, 54.4091,28.9898
