lon, lat, dep
177.5442,-39.7826
177.5643,-39.7653
177.5875,-39.7442
177.6076,-39.7270
177.6277,-39.7098
177.6478,-39.6926
177.6708,-39.6715
177.6939,-39.6504
177.7170,-39.6293
177.7460,-39.6004
177.7781,-39.5676
177.7811,-39.5637
177.7841,-39.5599
177.7871,-39.5560
177.8220,-39.5193
177.8250,-39.5154
177.8280,-39.5115
177.8310,-39.5076
177.8340,-39.5037
177.8370,-39.4998
177.8400,-39.4959
177.8430,-39.4920
177.8460,-39.4881
177.8490,-39.4842
177.8520,-39.4804
177.8550,-39.4765
177.8579,-39.4726
177.8609,-39.4687
177.8639,-39.4648
177.8669,-39.4609
177.8699,-39.4570
177.8729,-39.4531
177.8759,-39.4492
177.9038,-39.4042
177.9067,-39.4003
177.9097,-39.3964
177.9127,-39.3925
177.9346,-39.3552
177.9505,-39.3257
177.9664,-39.2963
177.9763,-39.2746
177.9893,-39.2490
177.9992,-39.2273
178.0092,-39.2056
178.0191,-39.1840
178.0291,-39.1623
178.0360,-39.1445
178.0430,-39.1267
178.0500,-39.1089
178.0570,-39.0911
178.0640,-39.0734
178.0710,-39.0556
178.0809,-39.0339
178.0909,-39.0123
178.1009,-38.9906
178.1199,-38.9573
178.1448,-38.9162
178.1727,-38.8712
178.1757,-38.8674
178.1787,-38.8635
178.1817,-38.8596
178.1847,-38.8557
178.1877,-38.8518
178.1907,-38.8479
178.1937,-38.8441
178.2216,-38.7991
178.2246,-38.7952
178.2276,-38.7913
178.2306,-38.7875
178.2335,-38.7836
178.2365,-38.7797
178.2395,-38.7758
178.2425,-38.7719
178.2455,-38.7680
178.2485,-38.7642
178.2515,-38.7603
178.2544,-38.7564
178.2574,-38.7525
178.2604,-38.7486
178.2634,-38.7447
178.2664,-38.7409
178.2694,-38.7370
178.2723,-38.7331
178.2753,-38.7292
178.2783,-38.7253
178.2813,-38.7214
178.2843,-38.7175
178.2873,-38.7137
178.2902,-38.7098
178.2932,-38.7059
178.2962,-38.7020
178.2992,-38.6981
178.3022,-38.6942
178.3081,-38.6865
178.3111,-38.6826
178.3141,-38.6787
178.3171,-38.6748
178.3200,-38.6709
178.3230,-38.6670
178.3260,-38.6631
178.3290,-38.6593
178.3320,-38.6554
178.3349,-38.6515
178.3379,-38.6476
178.3409,-38.6437
178.3439,-38.6398
