row major: 61 x 57
lon(deg), lat(deg), dep(km), dipAn(deg), strikeAn(deg)
166.4938, -49.9661, 397.1218
166.5438, -50.0044, 410.3476
166.5938, -50.0427, 423.7097
166.6439, -50.0810, 437.2110
166.6941, -50.1193, 450.8405
166.7442, -50.1576, 464.5847
166.7944, -50.1959, 478.4531
166.8447, -50.2342, 492.4546
166.8950, -50.2725, 506.5758
166.9453, -50.3108, 520.8057
166.9956, -50.3490, 535.1494
167.0461, -50.3873, 549.6148
167.0965, -50.4256, 564.1947
167.1470, -50.4639, 578.8772
167.1975, -50.5022, 593.6644
167.2481, -50.5405, 608.5625
167.2987, -50.5788, 623.5700
167.3494, -50.6171, 638.6739
167.4000, -50.6554, 653.8746
167.4508, -50.6937, 669.1761
167.5016, -50.7320, 684.5823
164.2805, -48.1045, 6.0127
164.3731, -48.1780, 8.7755
164.4665, -48.2521, 11.8960
164.5560, -48.3230, 16.5823
164.6388, -48.3885, 22.6993
164.7137, -48.4477, 29.9339
164.7817, -48.5013, 37.9886
164.8443, -48.5507, 46.4548
164.9032, -48.5971, 55.1716
164.9597, -48.6416, 64.0465
165.0150, -48.6851, 72.9670
165.0700, -48.7283, 81.8867
165.1252, -48.7717, 90.7541
165.1813, -48.8157, 99.5584
165.2376, -48.8598, 108.4517
165.2925, -48.9028, 117.4141
165.3462, -48.9448, 126.4711
165.3985, -48.9857, 135.6078
165.4475, -49.0239, 144.5392
165.4965, -49.0622, 153.7769
165.5456, -49.1005, 163.2907
165.5947, -49.1388, 173.0725
165.6439, -49.1771, 183.0975
165.6931, -49.2154, 193.3394
165.7423, -49.2537, 203.7801
165.7916, -49.2920, 214.4284
165.8409, -49.3303, 225.2799
165.8903, -49.3686, 236.3168
165.9397, -49.4069, 247.5228
165.9891, -49.4452, 258.9005
166.0386, -49.4834, 270.4603
166.0881, -49.5217, 282.1848
166.1376, -49.5600, 294.0666
166.1872, -49.5983, 306.0958
166.2369, -49.6366, 318.2888
166.2865, -49.6749, 330.6346
166.3362, -49.7132, 343.1277
166.3860, -49.7515, 355.7547
166.4357, -49.7898, 368.5280
166.4856, -49.8281, 381.4460
166.5354, -49.8664, 394.5005
166.5853, -49.9047, 407.6832
166.6353, -49.9429, 420.9951
166.6853, -49.9812, 434.4450
166.7353, -50.0195, 448.0222
166.7853, -50.0578, 461.7218
166.8354, -50.0961, 475.5362
166.8856, -50.1344, 489.4825
166.9358, -50.1727, 503.5478
166.9860, -50.2110, 517.7296
167.0362, -50.2493, 532.0164
167.0865, -50.2876, 546.4239
167.1369, -50.3259, 560.9454
167.1873, -50.3642, 575.5760
167.2377, -50.4024, 590.3056
167.2881, -50.4407, 605.1442
167.3387, -50.4790, 620.0921
167.3892, -50.5173, 635.1418
167.4398, -50.5556, 650.2849
167.4904, -50.5939, 665.5264
167.5411, -50.6322, 680.8728
164.3432, -48.0049, 6.2546
164.4367, -48.0792, 8.6235
164.5302, -48.1535, 11.6478
164.6199, -48.2247, 16.1569
164.7030, -48.2906, 22.2581
164.7782, -48.3501, 29.4628
164.8465, -48.4041, 37.4595
164.9093, -48.4538, 45.8634
164.9685, -48.5005, 54.5405
165.0253, -48.5453, 63.3876
165.0807, -48.5889, 72.3164
165.1356, -48.6321, 81.2654
165.1903, -48.6752, 90.1830
165.2455, -48.7186, 99.1069
165.3005, -48.7618, 108.0844
165.3542, -48.8039, 117.1267
165.4068, -48.8452, 126.2549
165.4583, -48.8855, 135.4542
165.5086, -48.9249, 144.7333
165.5576, -48.9632, 154.0253
165.6065, -49.0015, 163.5786
165.6556, -49.0398, 173.3920
165.7046, -49.0781, 183.4441
165.7537, -49.1163, 193.7016
165.8029, -49.1546, 204.1690
165.8521, -49.1929, 214.8403
165.9013, -49.2312, 225.7139
165.9505, -49.2695, 236.7627
165.9998, -49.3078, 247.9833
166.0492, -49.3461, 259.3766
166.0985, -49.3844, 270.9502
166.1479, -49.4227, 282.6858
166.1974, -49.4610, 294.5677
166.2469, -49.4993, 306.6048
166.2964, -49.5376, 318.8021
166.3460, -49.5758, 331.1508
166.3956, -49.6141, 343.6375
166.4452, -49.6524, 356.2617
166.4949, -49.6907, 369.0308
166.5446, -49.7290, 381.9430
166.5944, -49.7673, 394.9873
166.6442, -49.8056, 408.1550
166.6940, -49.8439, 421.4545
166.7439, -49.8822, 434.8906
166.7938, -49.9205, 448.4520
166.8438, -49.9588, 462.1276
166.8938, -49.9971, 475.9233
166.9438, -50.0353, 489.8479
166.9939, -50.0736, 503.8907
167.0440, -50.1119, 518.0427
167.0941, -50.1502, 532.3045
167.1443, -50.1885, 546.6846
167.1946, -50.2268, 561.1782
167.2449, -50.2651, 575.7757
167.2952, -50.3034, 590.4743
167.3455, -50.3417, 605.2810
167.3959, -50.3800, 620.1968
167.4464, -50.4183, 635.2111
167.4969, -50.4566, 650.3188
167.5474, -50.4948, 665.5254
167.5979, -50.5331, 680.8368
164.4132, -47.9095, 6.5459
164.5076, -47.9848, 8.5870
164.6010, -48.0592, 11.5980
164.6904, -48.1303, 16.1893
164.7732, -48.1960, 22.2157
164.8482, -48.2555, 29.5146
164.9162, -48.3094, 37.4488
164.9791, -48.3591, 45.8781
165.0383, -48.4060, 54.5453
165.0952, -48.4509, 63.3591
165.1506, -48.4947, 72.2621
165.2053, -48.5378, 81.2132
165.2596, -48.5807, 90.1734
165.3139, -48.6234, 99.1302
165.3678, -48.6658, 108.1692
165.4206, -48.7073, 117.2738
165.4724, -48.7480, 126.4448
165.5231, -48.7878, 135.6945
165.5727, -48.8267, 145.0062
165.6216, -48.8650, 154.3985
165.6705, -48.9033, 164.0303
165.7194, -48.9416, 173.9022
165.7684, -48.9799, 183.9978
165.8174, -49.0182, 194.3089
165.8664, -49.0565, 204.8253
165.9155, -49.0948, 215.5394
165.9646, -49.1331, 226.4448
166.0138, -49.1714, 237.5261
166.0630, -49.2097, 248.7828
166.1122, -49.2479, 260.2092
166.1615, -49.2862, 271.8098
166.2108, -49.3245, 283.5604
166.2602, -49.3628, 295.4673
166.3095, -49.4011, 307.5267
166.3590, -49.4394, 319.7412
166.4084, -49.4777, 332.1001
166.4579, -49.5160, 344.5963
166.5075, -49.5543, 357.2324
166.5571, -49.5926, 370.0087
166.6067, -49.6309, 382.9261
166.6563, -49.6692, 395.9661
166.7060, -49.7074, 409.1358
166.7558, -49.7457, 422.4332
166.8056, -49.7840, 435.8662
166.8554, -49.8223, 449.4153
166.9052, -49.8606, 463.0829
166.9551, -49.8989, 476.8697
167.0051, -49.9372, 490.7815
167.0550, -49.9755, 504.8074
167.1050, -50.0138, 518.9414
167.1551, -50.0521, 533.1872
167.2052, -50.0904, 547.5478
167.2553, -50.1287, 562.0203
167.3055, -50.1669, 576.5920
167.3557, -50.2052, 591.2686
167.4060, -50.2435, 606.0505
167.4563, -50.2818, 620.9416
167.5066, -50.3201, 635.9246
167.5570, -50.3584, 651.0059
167.6074, -50.3967, 666.1842
167.6579, -50.4350, 681.4668
164.4409, -47.7945, 6.0732
164.5356, -47.8702, 7.7471
164.6297, -47.9453, 10.1985
164.7208, -48.0179, 14.1671
164.8061, -48.0857, 19.7872
164.8837, -48.1474, 26.6198
164.9541, -48.2033, 34.3722
165.0187, -48.2546, 42.6001
165.0792, -48.3025, 51.1936
165.1370, -48.3482, 59.9509
165.1930, -48.3925, 68.8256
165.2479, -48.4359, 77.7714
165.3021, -48.4788, 86.7577
165.3560, -48.5213, 95.7592
165.4094, -48.5634, 104.8067
165.4620, -48.6048, 113.9172
165.5136, -48.6454, 123.1056
165.5642, -48.6852, 132.3558
165.6137, -48.7242, 141.6791
165.6625, -48.7625, 151.0896
165.7113, -48.8008, 160.7240
165.7601, -48.8391, 170.5928
165.8090, -48.8774, 180.6767
165.8579, -48.9156, 190.9674
165.9068, -48.9539, 201.4621
165.9558, -48.9922, 212.1560
166.0048, -49.0305, 223.0455
166.0539, -49.0688, 234.1019
166.1030, -49.1071, 245.3325
166.1521, -49.1454, 256.7324
166.2013, -49.1837, 268.3067
166.2505, -49.2220, 280.0355
166.2997, -49.2603, 291.9116
166.3490, -49.2986, 303.9389
166.3983, -49.3369, 316.1219
166.4477, -49.3751, 328.4512
166.4971, -49.4134, 340.9131
166.5465, -49.4517, 353.5112
166.5960, -49.4900, 366.2501
166.6455, -49.5283, 379.1269
166.6951, -49.5666, 392.1309
166.7447, -49.6049, 405.2567
166.7943, -49.6432, 418.5109
166.8440, -49.6815, 431.8966
166.8937, -49.7198, 445.4040
166.9434, -49.7581, 459.0228
166.9932, -49.7964, 472.7588
167.0431, -49.8346, 486.6205
167.0929, -49.8729, 500.5967
167.1428, -49.9112, 514.6801
167.1928, -49.9495, 528.8707
167.2428, -49.9878, 543.1771
