lon,lat, dep, mag, year, slat, slon, sdep, dproj
177.0600, -40.4200, 33.0000, 4.2210, 1950, 177.0645, -40.4229, 39.5510,-6.5780
177.7400, -40.4200, 33.0000, 4.2550, 1950, 177.7424, -40.4233, 36.1990,-3.2310
174.6800, -41.9700, 33.0000, 3.5070, 1951, 174.6927, -41.9834, 43.4730,-10.6723
177.0400, -40.2100, 33.0000, 5.8500, 1951, 177.0434, -40.2148, 40.3050,-7.3342
177.3100, -41.0500, 33.0000, 4.2210, 1951, 177.3094, -41.0519, 36.9200,-3.9263
179.1500, -38.0100, 33.0000, 4.7050, 1951, 179.1537, -38.0142, 36.7240,-3.7757
177.4000, -39.1000, 33.0000, 3.0000, 1951, 177.4181, -39.1085, 47.3390,-14.5104
175.7100, -41.7700, 33.0000, 3.7450, 1951, 175.7155, -41.7826, 38.1470,-5.3692
175.7900, -40.7400, 33.0000, 3.7450, 1951, 175.8043, -40.7561, 47.1520,-14.3531
177.7400, -39.4400, 33.0000, 3.9150, 1952, 177.7458, -39.4435, 41.0300,-8.0653
178.7700, -37.7700, 33.0000, 3.7110, 1952, 178.7802, -37.7813, 43.5650,-10.6997
175.8100, -41.4500, 33.0000, 3.8740, 1952, 175.8177, -41.4547, 42.5880,-9.6403
176.0800, -41.2100, 33.0000, 3.5070, 1952, 176.0839, -41.2086, 41.5810,-8.5934
177.8500, -38.4400, 33.0000, 4.2210, 1952, 177.8783, -38.4715, 49.7320,-17.3819
174.9300, -41.3700, 33.0000, 3.5070, 1952, 174.9502, -41.3891, 50.6020,-17.8714
177.7700, -39.2300, 33.0000, 3.8330, 1952, 177.7800, -39.2338, 42.0300,-9.1080
178.3000, -39.8100, 33.0000, 3.8640, 1952, 178.3007, -39.8103, 35.1750,-2.1766
176.3700, -41.5200, 33.0000, 3.3440, 1952, 176.3739, -41.5278, 37.9910,-5.0843
177.9700, -39.3000, 33.0000, 4.2510, 1952, 177.9764, -39.3007, 39.8930,-6.9301
175.0200, -41.3700, 33.0000, 3.9830, 1952, 175.0358, -41.3841, 49.6370,-16.8028
175.7000, -41.3200, 33.0000, 3.5580, 1952, 175.7060, -41.3224, 43.9930,-11.0165
180.0800, -36.2500, 33.0000, 4.7010, 1953, 180.0880, -36.2560, 39.5660,-6.6595
178.7000, -38.6700, 33.0000, 4.3910, 1953, 178.7030, -38.6712, 35.5130,-2.5386
178.5100, -38.5600, 33.0000, 3.9970, 1953, 178.5132, -38.5647, 38.6070,-5.6425
178.6200, -37.9200, 33.0000, 4.0990, 1953, 178.6318, -37.9282, 43.8990,-11.0155
176.1700, -40.1700, 33.0000, 3.5750, 1953, 176.2022, -40.1952, 50.6090,-18.1865
175.9400, -41.1000, 33.0000, 4.5950, 1953, 175.9469, -41.1018, 42.6990,-9.7314
178.1400, -38.2600, 33.0000, 3.8980, 1953, 178.1647, -38.2867, 47.9420,-15.4797
178.1400, -38.3600, 33.0000, 3.4460, 1953, 178.1584, -38.3781, 46.2960,-13.6022
178.0800, -39.1200, 33.0000, 3.4460, 1953, 178.0878, -39.1206, 39.5560,-6.6135
175.3900, -41.2000, 33.0000, 3.4900, 1953, 175.4043, -41.2072, 47.1850,-14.2963
175.2700, -41.0700, 33.0000, 3.1330, 1953, 175.2867, -41.0878, 49.7000,-16.9191
177.4900, -38.8600, 33.0000, 3.0990, 1953, 177.5100, -38.8823, 48.8120,-16.1590
175.8600, -40.7900, 33.0000, 4.2010, 1953, 175.8703, -40.8008, 45.7310,-12.8387
176.9700, -40.5600, 33.0000, 3.9830, 1953, 176.9708, -40.5595, 39.7630,-6.7638
177.1000, -39.6000, 33.0000, 3.8000, 1953, 177.1111, -39.6111, 44.9080,-12.0353
180.2670, -35.2950, 30.0000, 5.9800, 1953, 180.3045, -35.3113, 46.0170,-16.6498
176.0100, -41.2100, 33.0000, 3.2010, 1953, 176.0139, -41.2096, 41.9980,-9.0086
176.8200, -39.6800, 33.0000, 3.2270, 1953, 176.8355, -39.6984, 47.0680,-14.3201
176.9500, -39.9300, 33.0000, 3.1330, 1953, 176.9571, -39.9358, 42.8660,-9.9185
176.8600, -40.0700, 33.0000, 3.7110, 1953, 176.8680, -40.0746, 42.4290,-9.4847
176.1700, -41.0100, 33.0000, 3.0990, 1953, 176.1758, -41.0128, 41.7560,-8.7852
175.8500, -41.3800, 33.0000, 3.0990, 1953, 175.8585, -41.3833, 42.6430,-9.6962
177.8000, -38.9000, 33.0000, 4.1800, 1954, 177.8123, -38.9081, 44.0890,-11.2093
174.8700, -41.5600, 33.0000, 3.4560, 1954, 174.8825, -41.5809, 48.6320,-15.8648
178.1000, -38.8900, 33.0000, 3.6600, 1954, 178.1083, -38.8946, 40.5920,-7.6650
