lon,lat, dep, mag, year, slat, slon, sdep, dproj
174.2800, -40.4500, 127.0000, 3.3000, 1952, 173.6881, -40.0733, 127.0365,-0.7025
173.2900, -40.2100, 157.0000, 3.4840, 1952, 173.3268, -40.3287, 157.0002,-0.1243
179.6200, -36.7900, 150.0000, 3.8060, 1952, 178.1759, -35.6136, 149.9856,1.8627
177.5400, -37.7300, 114.0000, 3.9940, 1952, 177.1460, -37.3813, 114.0029,-0.5262
176.8600, -37.9300, 172.0000, 3.9580, 1952, 176.4503, -37.5586, 171.9096,0.5604
174.3800, -40.5400, 85.0000, 3.8590, 1952, 174.0283, -40.1864, 84.9574,0.5006
173.3400, -40.5800, 151.0000, 3.5490, 1952, 173.2198, -40.5210, 151.0208,-0.1355
177.5600, -39.0000, 65.0000, 3.1930, 1953, 176.8723, -38.3519, 65.0126,-0.9451
177.7900, -37.3500, 145.0000, 3.8180, 1953, 177.1749, -36.8883, 145.0211,-0.7694
177.2500, -38.2700, 112.0000, 3.6420, 1953, 176.7502, -37.8434, 112.0276,-0.6577
177.7100, -37.7300, 71.0000, 4.0450, 1953, 177.4758, -37.5693, 71.0335,-0.2860
176.1900, -38.5700, 127.0000, 3.8100, 1953, 175.9929, -38.2751, 127.0015,-0.3547
173.1100, -41.3400, 99.0000, 3.3670, 1953, 173.0377, -41.2229, 98.9510,0.1461
174.1300, -41.3900, 60.0000, 3.2560, 1953, 173.8142, -41.0780, 60.0156,-0.4443
176.5800, -38.2100, 164.0000, 3.2120, 1953, 176.2215, -37.8611, 163.9335,0.5047
178.6300, -38.4100, 126.0000, 3.8120, 1953, 177.0393, -37.3693, 125.9746,1.9011
174.1200, -40.0400, 139.0000, 3.3730, 1953, 173.9200, -39.7350, 138.9604,0.3669
175.3300, -41.2000, 48.0000, 3.2840, 1953, 174.8504, -40.3634, 47.9654,0.9650
177.7800, -37.3300, 153.0000, 3.9010, 1953, 177.1067, -36.8885, 152.9821,0.8054
175.3400, -39.3500, 123.0000, 3.2590, 1953, 175.1228, -39.0359, 122.9797,0.3824
175.2000, -38.5500, 182.0000, 3.4750, 1953, 175.2017, -38.6530, 182.0572,-0.1178
179.0500, -37.7600, 145.0000, 3.6650, 1953, 177.5449, -36.3685, 145.0347,-2.0501
175.1100, -39.0400, 189.0000, 3.2550, 1953, 174.9557, -38.8443, 188.8767,0.2781
175.5300, -40.9000, 47.0000, 3.1850, 1953, 175.1034, -40.2479, 46.9705,0.7798
174.7800, -40.4500, 106.0000, 4.8290, 1953, 174.2355, -39.7370, 105.9716,0.8976
175.9200, -38.9200, 108.0000, 3.4980, 1953, 175.6986, -38.6759, 107.9628,0.3317
174.7900, -39.1900, 200.0000, 3.5850, 1953, 174.6762, -38.9946, 200.0632,-0.2348
176.1200, -38.1500, 216.0000, 4.3120, 1953, 175.9393, -37.8382, 216.0418,-0.3628
177.6500, -37.0700, 193.0000, 3.4490, 1953, 176.9253, -36.7465, 192.9651,0.7944
174.1700, -39.6600, 190.0000, 4.4250, 1953, 173.9872, -39.5098, 190.0497,-0.2418
177.8600, -36.8900, 256.0000, 4.5740, 1953, 177.0779, -35.8705, 255.9193,1.2875
176.0500, -38.3900, 160.0000, 4.2920, 1953, 175.8884, -38.1113, 159.9505,0.3259
173.5600, -40.2000, 195.0000, 4.0560, 1953, 173.4108, -39.9560, 195.0224,-0.2869
173.5700, -40.2700, 174.0000, 5.0270, 1953, 173.3887, -40.1112, 174.0261,-0.2424
172.8700, -41.1700, 180.0000, 3.8880, 1953, 172.6080, -41.0413, 179.9879,0.2922
175.3600, -39.1200, 149.0000, 3.1970, 1953, 175.1897, -38.8277, 148.9228,0.3470
177.0600, -37.6800, 172.0000, 3.9070, 1953, 176.6374, -37.3749, 171.9512,0.5235
174.5300, -39.6000, 247.0000, 4.0340, 1953, 174.6995, -38.7980, 246.9731,0.8202
175.9500, -38.5600, 155.0000, 4.2530, 1953, 175.5993, -38.3613, 155.0100,-0.4032
177.9200, -38.0200, 144.0000, 5.0990, 1953, 176.9034, -37.3174, 143.9793,1.2359
179.6600, -36.8600, 176.0000, 3.9480, 1953, 178.0190, -35.5241, 176.0008,-2.1160
176.4800, -37.6000, 273.0000, 6.5430, 1953, 177.7565, -34.9299, 262.5642,10.8474
175.7600, -38.7700, 118.0000, 3.7800, 1953, 175.6639, -38.6074, 118.0571,-0.1974
175.7000, -38.8600, 120.0000, 3.0110, 1953, 175.5795, -38.6645, 119.9699,0.2316
175.9900, -38.5900, 156.0000, 3.4860, 1953, 175.6716, -38.2776, 156.0478,-0.4486
174.3700, -40.3700, 86.0000, 3.0920, 1953, 174.0999, -40.1066, 86.0089,-0.3773
174.4200, -40.0600, 81.0000, 4.1230, 1953, 174.3572, -39.9712, 81.0168,-0.1100
174.6700, -39.1200, 182.0000, 3.3730, 1953, 174.6164, -39.0898, 182.0053,-0.0617
178.5100, -36.0800, 177.0000, 3.6400, 1953, 177.9498, -35.5971, 177.0436,-0.7409
176.0500, -38.4600, 181.0000, 3.0700, 1953, 175.8152, -38.0569, 181.0291,-0.4674
175.5400, -38.7400, 152.0000, 3.7510, 1953, 175.3994, -38.6097, 152.0361,-0.1950
176.0400, -38.2400, 184.0000, 4.1840, 1953, 175.9772, -37.9454, 184.0321,-0.3029
173.6700, -40.2300, 171.0000, 4.0110, 1953, 173.3983, -40.1208, 170.8933,0.3117
175.5600, -39.1500, 114.0000, 3.1270, 1953, 175.3302, -38.9226, 114.0304,-0.3247
174.5300, -39.3400, 227.0000, 3.4700, 1953, 174.2772, -39.1928, 226.9687,0.2943
