lon,lat, dep, mag, year, slat, slon, sdep, dproj
176.5161, -41.3994, 22.2900, 3.4340, 1988, 175.7950, -40.5153, 22.2519,1.1415
176.7346, -41.4333, 24.8900, 4.2180, 1988, 175.8213, -40.3798, 24.8324,1.3954
176.2821, -41.2336, 28.6000, 3.0610, 1988, 175.6082, -40.4174, 28.5601,1.0592
175.7002, -40.5220, 37.0800, 3.1030, 1988, 175.4790, -40.2501, 37.0826,-0.3505
175.8298, -40.7911, 35.4500, 3.0810, 1988, 175.4463, -40.3305, 35.4394,0.5995
176.9434, -40.9779, 32.7800, 3.3780, 1988, 175.8495, -40.0296, 32.7556,1.4479
178.5252, -37.7815, 31.6200, 3.2550, 1988, 178.2237, -37.5441, 31.6167,0.3838
178.1076, -38.8179, 28.1400, 3.0280, 1988, 177.6650, -38.3275, 28.1216,0.6608
177.8215, -39.0170, 38.0400, 3.0730, 1988, 177.2231, -38.4790, 38.0325,0.8047
176.5357, -40.6814, 26.2400, 3.1830, 1989, 175.9777, -40.1598, 26.2106,0.7644
175.5346, -41.0848, 30.0700, 3.4680, 1989, 175.2280, -40.6609, 30.0433,0.5239
177.0338, -41.0065, 36.0500, 3.0870, 1989, 175.8549, -39.9058, 36.0077,1.6135
174.5978, -41.7966, 30.3400, 3.9430, 1989, 174.3149, -41.4537, 30.3267,0.4447
174.1332, -41.8288, 34.9000, 3.4020, 1989, 173.9599, -41.5799, 34.9061,-0.3033
178.1567, -38.8642, 26.3300, 3.3370, 1989, 177.7028, -38.3551, 26.2982,0.6828
177.3447, -40.7737, 26.1800, 3.6800, 1989, 176.2612, -39.8336, 26.1279,1.4355
177.0351, -39.9585, 37.3800, 3.1300, 1989, 176.4117, -39.2754, 37.3685,0.9249
178.7985, -38.6848, 21.1500, 3.6440, 1989, 178.1915, -38.1055, 21.1048,0.8403
176.9066, -40.3573, 27.0800, 3.0620, 1989, 176.2308, -39.8253, 27.0785,0.8600
176.1002, -40.9675, 33.6400, 3.3790, 1989, 175.5351, -40.3117, 33.6002,0.8666
176.4774, -40.6510, 25.8400, 3.7110, 1989, 175.9795, -40.1763, 25.8155,0.6884
177.9815, -38.6771, 30.1600, 4.7140, 1989, 177.6267, -38.2997, 30.1335,0.5187
176.4364, -40.4678, 33.8200, 6.2000, 1990, 175.8514, -39.9884, 33.8115,0.7564
177.0510, -39.9250, 32.2900, 3.3040, 1990, 176.4863, -39.3507, 32.2570,0.8061
175.8667, -40.7242, 32.1600, 4.2750, 1990, 175.5353, -40.3591, 32.1340,0.4938
177.5201, -39.1770, 30.9000, 3.3970, 1990, 177.1053, -38.8091, 30.8974,0.5545
178.6143, -38.8501, 24.8700, 3.9870, 1990, 177.9759, -38.1594, 24.8473,0.9408
176.4708, -40.4267, 29.9900, 6.4000, 1990, 175.9966, -39.9738, 29.9592,0.6565
173.7399, -42.3793, 29.9400, 3.7540, 1990, 173.4970, -42.1200, 29.9160,0.3561
176.7570, -40.7141, 30.9600, 3.6830, 1990, 175.9386, -40.0007, 30.9333,1.0860
173.9824, -42.1987, 36.5200, 3.4510, 1990, 173.6310, -41.7972, 36.5279,-0.5336
178.3775, -38.8984, 30.5400, 3.2580, 1990, 177.7411, -38.1838, 30.5288,0.9570
177.2779, -39.7383, 25.0200, 3.0340, 1990, 176.8579, -39.2700, 24.9931,0.6296
176.9189, -40.0344, 36.5000, 3.3420, 1990, 176.2848, -39.4237, 36.4897,0.8804
178.1058, -38.3854, 36.6800, 3.1010, 1990, 177.7144, -38.0353, 36.6855,-0.5252
176.9691, -40.0678, 35.6500, 3.6790, 1990, 176.3021, -39.4315, 35.6199,0.9223
178.3273, -38.3359, 30.2800, 3.1200, 1990, 177.9297, -38.0074, 30.2699,0.5159
177.1071, -39.3574, 31.9700, 3.1340, 1990, 176.8415, -39.0370, 31.9572,0.4164
176.8978, -39.6492, 38.4800, 3.1700, 1990, 176.4556, -39.2056, 38.4666,0.6265
176.8213, -40.1133, 31.7000, 3.0100, 1990, 176.2624, -39.6030, 31.6859,0.7570
176.5258, -40.4207, 39.1500, 3.6300, 1991, 175.8411, -39.8155, 39.1289,0.9141
