lon,lat,dep,rate
165.1504,-47.9549,59.338,0.0010405827
165.2180,-47.9937,67.924,0.0010405827
165.2840,-48.0313,76.721,0.0010405827
165.3484,-48.0680,85.654,0.0010405827
165.4112,-48.1038,94.692,0.0010405827
165.4722,-48.1385,103.836,0.0010405827
165.5313,-48.1721,113.107,0.0010405827
165.5886,-48.2047,122.526,0.0010405827
165.6443,-48.2362,132.106,0.0010405827
165.6985,-48.2669,141.832,0.0010405827
164.6956,-47.5439,22.566,0.0010405827
164.7840,-47.5994,24.701,0.0010405827
164.8656,-47.6518,27.969,0.0010405827
164.9439,-47.7016,32.582,0.0010405827
165.0204,-47.7488,38.508,0.0010405827
165.0949,-47.7935,45.476,0.0010405827
165.1672,-47.8360,53.169,0.0010405827
165.2375,-47.8767,61.333,0.0010405827
165.3057,-47.9160,69.798,0.0010405827
165.3721,-47.9540,78.462,0.0010405827
165.4364,-47.9908,87.279,0.0010405827
165.4985,-48.0263,96.235,0.0010405827
165.5583,-48.0606,105.346,0.0010405827
165.6158,-48.0935,114.643,0.0010405827
165.6714,-48.1251,124.140,0.0010405827
165.7254,-48.1558,133.826,0.0010405827
165.7780,-48.1856,143.622,0.0010405827
164.6831,-47.4074,21.585,0.0010405827
164.7803,-47.4659,23.353,0.0010405827
164.8673,-47.5208,25.847,0.0010405827
164.9494,-47.5730,29.509,0.0010405827
165.0289,-47.6229,34.442,0.0010405827
165.1066,-47.6703,40.534,0.0010405827
165.1823,-47.7154,47.519,0.0010405827
165.2558,-47.7585,55.119,0.0010405827
165.3269,-47.7998,63.132,0.0010405827
165.3955,-47.8395,71.434,0.0010405827
165.4617,-47.8776,79.959,0.0010405827
165.5251,-47.9142,88.689,0.0010405827
165.5858,-47.9492,97.621,0.0010405827
165.6438,-47.9826,106.776,0.0010405827
165.6994,-48.0144,116.178,0.0010405827
165.7531,-48.0451,125.808,0.0010405827
165.8054,-48.0748,135.624,0.0010405827
165.8565,-48.1037,145.462,0.0010405827
164.7713,-47.3305,22.391,0.0010405827
164.8646,-47.3878,24.330,0.0010405827
164.9514,-47.4424,27.192,0.0010405827
165.0347,-47.4947,31.190,0.0010405827
165.1159,-47.5449,36.338,0.0010405827
165.1952,-47.5928,42.474,0.0010405827
165.2722,-47.6386,49.361,0.0010405827
165.3466,-47.6823,56.785,0.0010405827
165.4179,-47.7240,64.605,0.0010405827
165.4862,-47.7638,72.750,0.0010405827
165.5511,-47.8016,81.188,0.0010405827
165.6129,-47.8375,89.910,0.0010405827
165.6714,-47.8714,98.912,0.0010405827
165.7272,-47.9035,108.208,0.0010405827
165.7808,-47.9342,117.781,0.0010405827
165.8328,-47.9638,127.568,0.0010405827
165.8835,-47.9926,137.513,0.0010405827
165.9331,-48.0208,147.343,0.0010405827
164.8572,-47.2529,23.214,0.0010405827
164.9491,-47.3096,25.439,0.0010405827
165.0368,-47.3642,28.620,0.0010405827
165.1218,-47.4169,32.847,0.0010405827
