lon,lat,dep,rate
179.2434,-35.0989,133.445,0.0000535332
179.1815,-35.0706,141.215,0.0000535332
179.1196,-35.0430,149.147,0.0000535332
179.0577,-35.0160,157.213,0.0000535332
178.9982,-34.9887,165.432,0.0000535332
178.9384,-34.9621,173.763,0.0000535332
178.8790,-34.9360,182.189,0.0000535332
178.8215,-34.9096,190.721,0.0000535332
178.7635,-34.8839,199.345,0.0000535332
178.7058,-34.8587,208.039,0.0000535332
178.6504,-34.8331,216.791,0.0000535332
178.5943,-34.8084,225.616,0.0000535332
178.5380,-34.7845,234.486,0.0000535332
178.4844,-34.7602,243.361,0.0000535332
178.4309,-34.7367,252.424,0.0000535332
180.8893,-35.8244,47.673,0.0000535332
180.7863,-35.7815,48.119,0.0000535332
180.6845,-35.7418,48.660,0.0000535332
180.5847,-35.7063,49.396,0.0000535332
180.4868,-35.6753,50.351,0.0000535332
180.3920,-35.6482,51.588,0.0000535332
180.2998,-35.6238,53.198,0.0000535332
180.2104,-35.5998,55.319,0.0000535332
180.1234,-35.5747,58.060,0.0000535332
180.0387,-35.5475,61.498,0.0000535332
179.9558,-35.5182,65.610,0.0000535332
179.8751,-35.4875,70.295,0.0000535332
179.7964,-35.4561,75.451,0.0000535332
179.7197,-35.4249,80.944,0.0000535332
179.6455,-35.3942,86.707,0.0000535332
179.5731,-35.3641,92.724,0.0000535332
179.5032,-35.3345,98.989,0.0000535332
179.4350,-35.3053,105.522,0.0000535332
179.3688,-35.2763,112.352,0.0000535332
179.3040,-35.2474,119.462,0.0000535332
179.2405,-35.2187,126.834,0.0000535332
179.1787,-35.1899,134.453,0.0000535332
179.1175,-35.1614,142.280,0.0000535332
179.0573,-35.1332,150.270,0.0000535332
178.9985,-35.1051,158.407,0.0000535332
178.9401,-35.0773,166.680,0.0000535332
178.8822,-35.0499,175.058,0.0000535332
178.8253,-35.0227,183.531,0.0000535332
178.7692,-34.9956,192.104,0.0000535332
178.7129,-34.9691,200.759,0.0000535332
178.6573,-34.9429,209.478,0.0000535332
178.6034,-34.9165,218.253,0.0000535332
178.5487,-34.8911,227.095,0.0000535332
178.4941,-34.8663,235.974,0.0000535332
178.4421,-34.8411,244.864,0.0000535332
178.3899,-34.8170,253.956,0.0000535332
180.8294,-35.9103,47.561,0.0000535332
180.7271,-35.8678,48.006,0.0000535332
180.6265,-35.8285,48.581,0.0000535332
180.5279,-35.7936,49.352,0.0000535332
180.4313,-35.7633,50.352,0.0000535332
180.3375,-35.7366,51.651,0.0000535332
180.2458,-35.7124,53.350,0.0000535332
180.1562,-35.6882,55.588,0.0000535332
180.0686,-35.6627,58.472,0.0000535332
179.9825,-35.6351,62.055,0.0000535332
179.8982,-35.6055,66.291,0.0000535332
179.8159,-35.5747,71.071,0.0000535332
179.7352,-35.5436,76.279,0.0000535332
179.6572,-35.5127,81.789,0.0000535332
179.5812,-35.4826,87.546,0.0000535332
179.5078,-35.4531,93.552,0.0000535332
179.4373,-35.4240,99.802,0.0000535332
179.3682,-35.3954,106.332,0.0000535332
179.3018,-35.3666,113.177,0.0000535332
179.2364,-35.3381,120.305,0.0000535332
179.1728,-35.3096,127.707,0.0000535332
179.1111,-35.2809,135.365,0.0000535332
179.0496,-35.2528,143.228,0.0000535332
178.9898,-35.2245,151.259,0.0000535332
178.9313,-35.1964,159.439,0.0000535332
178.8729,-35.1687,167.752,0.0000535332
178.8158,-35.1411,176.174,0.0000535332
178.7595,-35.1136,184.694,0.0000535332
178.7033,-35.0865,193.308,0.0000535332
178.6481,-35.0595,202.005,0.0000535332
178.5936,-35.0327,210.767,0.0000535332
178.5392,-35.0064,219.585,0.0000535332
178.4856,-34.9803,228.450,0.0000535332
178.4329,-34.9545,237.342,0.0000535332
178.3804,-34.9293,246.272,0.0000535332
178.3290,-34.9046,255.373,0.0000535332
180.8704,-36.0410,46.858,0.0000535332
180.7677,-35.9968,47.443,0.0000535332
180.6661,-35.9546,47.889,0.0000535332
180.5668,-35.9158,48.495,0.0000535332
180.4699,-35.8814,49.301,0.0000535332
180.3760,-35.8512,50.346,0.0000535332
180.2850,-35.8244,51.707,0.0000535332
180.1958,-35.7996,53.500,0.0000535332
180.1083,-35.7745,55.860,0.0000535332
180.0216,-35.7480,58.888,0.0000535332
179.9358,-35.7194,62.623,0.0000535332
179.8511,-35.6892,66.987,0.0000535332
179.7678,-35.6581,71.866,0.0000535332
179.6861,-35.6268,77.132,0.0000535332
179.6068,-35.5961,82.664,0.0000535332
179.5293,-35.5664,88.420,0.0000535332
179.4547,-35.5373,94.411,0.0000535332
179.3827,-35.5087,100.643,0.0000535332
179.3125,-35.4806,107.164,0.0000535332
179.2448,-35.4523,114.005,0.0000535332
179.1782,-35.4244,121.133,0.0000535332
179.1138,-35.3963,128.546,0.0000535332
179.0509,-35.3682,136.217,0.0000535332
178.9887,-35.3404,144.093,0.0000535332
178.9285,-35.3125,152.146,0.0000535332
178.8690,-35.2848,160.354,0.0000535332
178.8101,-35.2575,168.695,0.0000535332
178.7529,-35.2300,177.152,0.0000535332
178.6961,-35.2028,185.712,0.0000535332
178.6396,-35.1759,194.370,0.0000535332
178.5844,-35.1489,203.113,0.0000535332
178.5296,-35.1221,211.925,0.0000535332
178.4749,-35.0957,220.788,0.0000535332
178.4214,-35.0694,229.695,0.0000535332
178.3686,-35.0434,238.622,0.0000535332
178.3159,-35.0181,247.579,0.0000535332
180.8073,-36.1277,46.795,0.0000535332
180.7038,-36.0839,47.310,0.0000535332
180.6019,-36.0424,47.771,0.0000535332
180.5024,-36.0046,48.411,0.0000535332
180.4055,-35.9711,49.249,0.0000535332
180.3122,-35.9416,50.339,0.0000535332
180.2221,-35.9153,51.763,0.0000535332
180.1346,-35.8901,53.651,0.0000535332
180.0492,-35.8641,56.136,0.0000535332
179.9647,-35.8363,59.313,0.0000535332
179.8811,-35.8062,63.199,0.0000535332
179.7984,-35.7745,67.695,0.0000535332
179.7165,-35.7421,72.677,0.0000535332
179.6363,-35.7097,78.006,0.0000535332
179.5575,-35.6785,83.566,0.0000535332
179.4814,-35.6479,89.329,0.0000535332
179.4067,-35.6187,95.305,0.0000535332
179.3346,-35.5900,101.505,0.0000535332
179.2644,-35.5618,108.007,0.0000535332
179.1949,-35.5343,114.832,0.0000535332
179.1283,-35.5064,121.939,0.0000535332
179.0629,-35.4788,129.342,0.0000535332
178.9986,-35.4513,137.006,0.0000535332
178.9361,-35.4238,144.877,0.0000535332
178.8748,-35.3964,152.934,0.0000535332
178.8143,-35.3693,161.154,0.0000535332
178.7549,-35.3423,169.515,0.0000535332
178.6969,-35.3153,178.001,0.0000535332
178.6392,-35.2885,186.601,0.0000535332
178.5822,-35.2619,195.304,0.0000535332
178.5263,-35.2351,204.099,0.0000535332
178.4708,-35.2086,212.966,0.0000535332
178.4155,-35.1823,221.886,0.0000535332
178.3613,-35.1561,230.842,0.0000535332
178.3078,-35.1302,239.815,0.0000535332
178.2547,-35.1049,248.846,0.0000535332
180.7457,-36.2140,46.725,0.0000535332
180.6420,-36.1705,47.186,0.0000535332
180.5397,-36.1296,47.662,0.0000535332
180.4396,-36.0928,48.331,0.0000535332
180.3417,-36.0606,49.202,0.0000535332
180.2471,-36.0325,50.336,0.0000535332
180.1549,-36.0074,51.820,0.0000535332
180.0660,-35.9829,53.803,0.0000535332
179.9788,-35.9573,56.406,0.0000535332
179.8938,-35.9290,59.727,0.0000535332
179.8108,-35.8980,63.767,0.0000535332
179.7285,-35.8654,68.393,0.0000535332
179.6483,-35.8317,73.484,0.0000535332
179.5690,-35.7983,78.883,0.0000535332
179.4918,-35.7660,84.477,0.0000535332
179.4171,-35.7346,90.250,0.0000535332
179.3436,-35.7047,96.212,0.0000535332
179.2732,-35.6753,102.385,0.0000535332
179.2040,-35.6466,108.856,0.0000535332
179.1357,-35.6186,115.643,0.0000535332
179.0705,-35.5903,122.716,0.0000535332
179.0056,-35.5625,130.088,0.0000535332
178.9425,-35.5347,137.720,0.0000535332
178.8809,-35.5071,145.569,0.0000535332
178.8193,-35.4800,153.617,0.0000535332
178.7599,-35.4527,161.835,0.0000535332
178.7011,-35.4257,170.208,0.0000535332
178.6420,-35.3993,178.723,0.0000535332
178.5847,-35.3725,187.360,0.0000535332
178.5280,-35.3458,196.112,0.0000535332
178.4708,-35.3196,204.965,0.0000535332
178.4146,-35.2932,213.896,0.0000535332
178.3593,-35.2669,222.879,0.0000535332
178.3041,-35.2409,231.890,0.0000535332
178.2494,-35.2153,240.910,0.0000535332
178.1958,-35.1900,249.979,0.0000535332
180.6855,-36.2998,46.627,0.0000535332
180.5825,-36.2564,47.070,0.0000535332
180.4811,-36.2158,47.570,0.0000535332
180.3819,-36.1794,48.263,0.0000535332
180.2851,-36.1477,49.163,0.0000535332
180.1909,-36.1202,50.341,0.0000535332
180.0986,-36.0957,51.886,0.0000535332
180.0088,-36.0715,53.961,0.0000535332
179.9197,-36.0462,56.685,0.0000535332
179.8328,-36.0180,60.146,0.0000535332
179.7472,-35.9871,64.329,0.0000535332
179.6628,-35.9544,69.082,0.0000535332
179.5803,-35.9207,74.278,0.0000535332
179.4991,-35.8874,79.746,0.0000535332
179.4205,-35.8549,85.380,0.0000535332
179.3438,-35.8237,91.168,0.0000535332
179.2702,-35.7936,97.109,0.0000535332
179.1982,-35.7646,103.254,0.0000535332
179.1290,-35.7358,109.684,0.0000535332
179.0623,-35.7072,116.409,0.0000535332
178.9967,-35.6791,123.430,0.0000535332
178.9335,-35.6509,130.757,0.0000535332
178.8715,-35.6229,138.340,0.0000535332
178.8105,-35.5953,146.155,0.0000535332
178.7508,-35.5678,154.184,0.0000535332
178.6926,-35.5403,162.396,0.0000535332
178.6346,-35.5132,170.780,0.0000535332
178.5768,-35.4865,179.324,0.0000535332
178.5207,-35.4594,188.004,0.0000535332
178.4646,-35.4325,196.809,0.0000535332
178.4080,-35.4061,205.725,0.0000535332
178.3526,-35.3795,214.725,0.0000535332
178.2976,-35.3529,223.775,0.0000535332
178.2423,-35.3268,232.846,0.0000535332
178.1877,-35.3010,241.930,0.0000535332
178.1342,-35.2755,251.061,0.0000535332
180.6246,-36.3858,46.531,0.0000535332
180.5224,-36.3424,46.968,0.0000535332
180.4221,-36.3019,47.493,0.0000535332
180.3245,-36.2657,48.213,0.0000535332
180.2301,-36.2339,49.146,0.0000535332
180.1384,-36.2062,50.366,0.0000535332
180.0490,-36.1811,51.976,0.0000535332
179.9609,-36.1562,54.140,0.0000535332
179.8736,-36.1299,56.980,0.0000535332
179.7867,-36.1010,60.574,0.0000535332
179.7000,-36.0697,64.883,0.0000535332
179.6142,-36.0366,69.753,0.0000535332
179.5289,-36.0029,75.052,0.0000535332
179.4457,-35.9695,80.584,0.0000535332
179.3642,-35.9373,86.250,0.0000535332
179.2851,-35.9064,92.043,0.0000535332
179.2092,-35.8767,97.956,0.0000535332
179.1347,-35.8484,104.058,0.0000535332
179.0638,-35.8202,110.432,0.0000535332
178.9950,-35.7924,117.089,0.0000535332
178.9279,-35.7650,124.045,0.0000535332
178.8639,-35.7373,131.311,0.0000535332
178.8005,-35.7101,138.839,0.0000535332
178.7389,-35.6830,146.617,0.0000535332
178.6795,-35.6557,154.624,0.0000535332
178.6202,-35.6289,162.829,0.0000535332
178.5624,-35.6021,171.229,0.0000535332
178.5059,-35.5750,179.806,0.0000535332
178.4492,-35.5484,188.532,0.0000535332
178.3932,-35.5216,197.395,0.0000535332
178.3383,-35.4945,206.379,0.0000535332
178.2830,-35.4677,215.453,0.0000535332
178.2280,-35.4411,224.568,0.0000535332
178.1738,-35.4145,233.693,0.0000535332
178.1199,-35.3882,242.823,0.0000535332
178.0664,-35.3626,251.995,0.0000535332
180.5630,-36.4722,46.437,0.0000535332
180.4611,-36.4290,46.891,0.0000535332
180.3614,-36.3887,47.443,0.0000535332
180.2649,-36.3526,48.192,0.0000535332
180.1720,-36.3208,49.156,0.0000535332
180.0823,-36.2928,50.421,0.0000535332
179.9953,-36.2669,52.092,0.0000535332
179.9095,-36.2409,54.343,0.0000535332
179.8243,-36.2133,57.292,0.0000535332
179.7388,-36.1831,61.006,0.0000535332
179.6533,-36.1505,65.433,0.0000535332
179.5678,-36.1164,70.406,0.0000535332
179.4827,-36.0817,75.785,0.0000535332
179.3991,-36.0476,81.366,0.0000535332
179.3170,-36.0148,87.056,0.0000535332
179.2374,-35.9836,92.837,0.0000535332
179.1600,-35.9541,98.707,0.0000535332
179.0851,-35.9256,104.758,0.0000535332
179.0127,-35.8980,111.058,0.0000535332
178.9422,-35.8709,117.625,0.0000535332
178.8741,-35.8441,124.509,0.0000535332
178.8080,-35.8173,131.708,0.0000535332
178.7432,-35.7910,139.175,0.0000535332
178.6808,-35.7645,146.918,0.0000535332
178.6197,-35.7381,154.910,0.0000535332
178.5592,-35.7121,163.114,0.0000535332
178.5006,-35.6857,171.538,0.0000535332
178.4432,-35.6592,180.157,0.0000535332
178.3852,-35.6332,188.933,0.0000535332
178.3287,-35.6067,197.858,0.0000535332
178.2733,-35.5798,206.910,0.0000535332
178.2170,-35.5533,216.051,0.0000535332
178.1614,-35.5269,225.226,0.0000535332
178.1070,-35.5002,234.404,0.0000535332
178.0526,-35.4741,243.585,0.0000535332
177.9986,-35.4487,252.788,0.0000535332
180.5012,-36.5588,46.365,0.0000535332
180.3994,-36.5159,46.840,0.0000535332
180.3000,-36.4760,47.424,0.0000535332
180.2038,-36.4402,48.205,0.0000535332
180.1114,-36.4085,49.209,0.0000535332
180.0224,-36.3804,50.522,0.0000535332
179.9362,-36.3541,52.260,0.0000535332
179.8514,-36.3272,54.594,0.0000535332
179.7673,-36.2984,57.645,0.0000535332
179.6829,-36.2669,61.462,0.0000535332
179.5985,-36.2329,65.983,0.0000535332
179.5138,-36.1974,71.037,0.0000535332
179.4298,-36.1612,76.479,0.0000535332
179.3468,-36.1259,82.089,0.0000535332
179.2652,-36.0921,87.777,0.0000535332
179.1862,-36.0600,93.528,0.0000535332
179.1092,-36.0300,99.338,0.0000535332
179.0351,-36.0011,105.315,0.0000535332
178.9629,-35.9733,111.528,0.0000535332
178.8928,-35.9463,118.007,0.0000535332
178.8250,-35.9195,124.812,0.0000535332
178.7586,-35.8932,131.943,0.0000535332
178.6941,-35.8670,139.359,0.0000535332
178.6313,-35.8409,147.074,0.0000535332
178.5695,-35.8152,155.057,0.0000535332
178.5088,-35.7894,163.274,0.0000535332
178.4496,-35.7635,171.730,0.0000535332
178.3907,-35.7377,180.393,0.0000535332
178.3322,-35.7120,189.226,0.0000535332
178.2749,-35.6857,198.214,0.0000535332
178.2177,-35.6595,207.332,0.0000535332
178.1599,-35.6337,216.531,0.0000535332
178.1034,-35.6075,225.750,0.0000535332
178.0479,-35.5813,234.962,0.0000535332
177.9911,-35.5561,244.163,0.0000535332
177.9361,-35.5313,253.385,0.0000535332
180.4400,-36.6454,46.317,0.0000535332
180.3383,-36.6027,46.824,0.0000535332
180.2389,-36.5631,47.443,0.0000535332
180.1428,-36.5276,48.262,0.0000535332
180.0499,-36.4963,49.308,0.0000535332
179.9606,-36.4682,50.676,0.0000535332
179.8738,-36.4418,52.477,0.0000535332
179.7885,-36.4145,54.891,0.0000535332
179.7040,-36.3851,58.030,0.0000535332
179.6193,-36.3528,61.929,0.0000535332
179.5348,-36.3178,66.523,0.0000535332
179.4500,-36.2814,71.627,0.0000535332
179.3662,-36.2441,77.095,0.0000535332
179.2833,-36.2078,82.704,0.0000535332
179.2024,-36.1730,88.364,0.0000535332
179.1240,-36.1400,94.061,0.0000535332
179.0482,-36.1091,99.799,0.0000535332
178.9754,-36.0795,105.691,0.0000535332
178.9045,-36.0513,111.809,0.0000535332
178.8367,-36.0233,118.202,0.0000535332
178.7700,-35.9962,124.932,0.0000535332
178.7051,-35.9694,131.993,0.0000535332
178.6428,-35.9424,139.366,0.0000535332
178.5804,-35.9164,147.068,0.0000535332
178.5195,-35.8903,155.049,0.0000535332
178.4608,-35.8638,163.285,0.0000535332
178.4013,-35.8381,171.781,0.0000535332
178.3423,-35.8125,180.494,0.0000535332
178.2849,-35.7861,189.382,0.0000535332
178.2273,-35.7600,198.426,0.0000535332
178.1689,-35.7343,207.597,0.0000535332
178.1113,-35.7083,216.842,0.0000535332
178.0546,-35.6821,226.093,0.0000535332
177.9977,-35.6566,235.323,0.0000535332
177.9404,-35.6318,244.526,0.0000535332
177.8853,-35.6072,253.723,0.0000535332
180.3792,-36.7318,46.298,0.0000535332
180.2779,-36.6892,46.842,0.0000535332
180.1789,-36.6497,47.503,0.0000535332
180.0831,-36.6141,48.367,0.0000535332
179.9903,-36.5826,49.465,0.0000535332
179.9007,-36.5542,50.893,0.0000535332
179.8132,-36.5274,52.764,0.0000535332
179.7267,-36.4998,55.253,0.0000535332
179.6405,-36.4701,58.462,0.0000535332
179.5542,-36.4376,62.418,0.0000535332
179.4676,-36.4026,67.046,0.0000535332
179.3812,-36.3659,72.163,0.0000535332
179.2953,-36.3287,77.618,0.0000535332
179.2112,-36.2923,83.190,0.0000535332
179.1294,-36.2573,88.800,0.0000535332
179.0502,-36.2244,94.421,0.0000535332
178.9749,-36.1933,100.063,0.0000535332
178.9017,-36.1639,105.863,0.0000535332
178.8317,-36.1354,111.887,0.0000535332
178.7645,-36.1074,118.195,0.0000535332
178.6987,-36.0801,124.859,0.0000535332
178.6356,-36.0528,131.872,0.0000535332
178.5743,-36.0255,139.217,0.0000535332
178.5133,-35.9990,146.914,0.0000535332
178.4546,-35.9720,154.909,0.0000535332
178.3971,-35.9448,163.174,0.0000535332
178.3388,-35.9186,171.710,0.0000535332
178.2820,-35.8918,180.472,0.0000535332
178.2263,-35.8645,189.411,0.0000535332
178.1691,-35.8381,198.503,0.0000535332
178.1124,-35.8114,207.713,0.0000535332
178.0574,-35.7839,216.982,0.0000535332
178.0009,-35.7577,226.245,0.0000535332
177.9443,-35.7320,235.468,0.0000535332
177.8907,-35.7055,244.648,0.0000535332
177.8370,-35.6805,253.809,0.0000535332
180.3173,-36.8188,46.310,0.0000535332
180.2163,-36.7764,46.893,0.0000535332
180.1179,-36.7367,47.599,0.0000535332
180.0224,-36.7008,48.516,0.0000535332
179.9305,-36.6683,49.675,0.0000535332
179.8412,-36.6390,51.168,0.0000535332
179.7541,-36.6108,53.106,0.0000535332
179.6673,-36.5822,55.657,0.0000535332
179.5803,-36.5518,58.911,0.0000535332
179.4928,-36.5187,62.889,0.0000535332
179.4045,-36.4835,67.514,0.0000535332
179.3165,-36.4468,72.601,0.0000535332
