lon,lat,dep,rate
179.2017,-35.0297,126.568,0.0002676660
179.1389,-35.0007,134.476,0.0002676660
179.0765,-34.9724,142.534,0.0002676660
179.0144,-34.9447,150.714,0.0002676660
178.9543,-34.9168,159.037,0.0002676660
178.8943,-34.8897,167.464,0.0002676660
178.8348,-34.8629,175.981,0.0002676660
178.7770,-34.8361,184.596,0.0002676660
178.7191,-34.8099,193.298,0.0002676660
178.6615,-34.7842,202.066,0.0002676660
178.6058,-34.7582,210.892,0.0002676660
178.5498,-34.7330,219.792,0.0002676660
178.4939,-34.7085,228.742,0.0002676660
178.4401,-34.6838,237.700,0.0002676660
178.3867,-34.6598,246.856,0.0002676660
180.8875,-35.8197,36.687,0.0002676660
180.7839,-35.7750,37.146,0.0002676660
180.6812,-35.7326,37.714,0.0002676660
180.5800,-35.6933,38.502,0.0002676660
180.4804,-35.6574,39.553,0.0002676660
180.3832,-35.6244,40.948,0.0002676660
180.2884,-35.5936,42.784,0.0002676660
180.1962,-35.5633,45.185,0.0002676660
180.1066,-35.5326,48.234,0.0002676660
180.0194,-35.5007,51.973,0.0002676660
179.9343,-35.4677,56.362,0.0002676660
179.8515,-35.4340,61.300,0.0002676660
179.7709,-35.4001,66.690,0.0002676660
179.6923,-35.3667,72.414,0.0002676660
179.6162,-35.3338,78.412,0.0002676660
179.5420,-35.3018,84.669,0.0002676660
179.4703,-35.2704,91.175,0.0002676660
179.4004,-35.2396,97.940,0.0002676660
179.3326,-35.2091,104.984,0.0002676660
179.2664,-35.1791,112.290,0.0002676660
179.2016,-35.1494,119.835,0.0002676660
179.1386,-35.1199,127.605,0.0002676660
179.0763,-35.0908,135.567,0.0002676660
179.0151,-35.0620,143.678,0.0002676660
178.9553,-35.0335,151.924,0.0002676660
178.8961,-35.0053,160.297,0.0002676660
178.8374,-34.9776,168.767,0.0002676660
178.7798,-34.9501,177.326,0.0002676660
178.7230,-34.9228,185.977,0.0002676660
178.6663,-34.8960,194.706,0.0002676660
178.6102,-34.8695,203.496,0.0002676660
178.5556,-34.8430,212.340,0.0002676660
178.5005,-34.8173,221.255,0.0002676660
178.4457,-34.7921,230.210,0.0002676660
178.3931,-34.7667,239.183,0.0002676660
178.3404,-34.7422,248.369,0.0002676660
180.8270,-35.9055,36.576,0.0002676660
180.7239,-35.8611,37.036,0.0002676660
180.6220,-35.8191,37.642,0.0002676660
180.5217,-35.7802,38.473,0.0002676660
180.4230,-35.7447,39.579,0.0002676660
180.3266,-35.7121,41.049,0.0002676660
180.2322,-35.6814,42.985,0.0002676660
180.1400,-35.6511,45.508,0.0002676660
180.0500,-35.6202,48.696,0.0002676660
179.9619,-35.5880,52.568,0.0002676660
179.8758,-35.5549,57.069,0.0002676660
179.7919,-35.5212,62.088,0.0002676660
179.7099,-35.4875,67.522,0.0002676660
179.6304,-35.4543,73.261,0.0002676660
179.5529,-35.4219,79.256,0.0002676660
179.4780,-35.3903,85.506,0.0002676660
179.4058,-35.3592,92.002,0.0002676660
179.3353,-35.3288,98.769,0.0002676660
179.2674,-35.2986,105.831,0.0002676660
